"","Station","VisitNo","SampleID_key","SampleID_frp","QAQC.x","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData.x","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","Comments.x","Flagged_Data.x","QAQC.y","Boat","Crew","Location","Visit.Date","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData.y","SiteComments","ID","Current","abbreviation","Lat","Lon","Region","Notes","site","sitetype","Region2","Comments.y","Flagged_Data.y","Visit.Date2","DateTime","year","month","Season"
"166","NURS-EXT-BRAD-W",7157,12158,"LAMOPE11-NURS-21DEC2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.4,NA,NA,NA,"","12:59","",NA,NA,NA,38.180085,121.921148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," GPS 5; ACCURACY 3M. NOT PAIRED. ",NA,"true","Mudsucker","AC;DMC;SH;KS","Nurse-Denverton",2022-12-21,"3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",58,8.9,10.3,6264,7.4,12.7,0.24,0.53,14.9," 1=absent",2," Inside",NA," false"," HEXAGON 19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-21,"2022-12-21 12:59",2022,12,"Fall"
"167","NURS-EXT-BRAD-W",6602,11402,"LAMOPE02-NURS-28APR2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.5,NA,NA,NA,"","10:44","",NA,NA,NA,38.190284,121.930149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 1-33%",NA,NA," GPS #6 accuracy 6m",NA,"true","Mudsucker","MA;DC;ED;KS","Nurse-Denverton",2022-04-28,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 4=flood",27,16.9,9.1,6042,7.5,23.1,0.37,1.17,25.5," 1=absent",2," Inside",NA," false"," STUPEC dominant veg in net; 1-33%. Paired? N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-28,"2022-04-28 10:44",2022,4,"Spring"
"168","NURS-LHB-SW",6601,11401,"LAMOPE01-NURS-28APR2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.6,NA,NA,NA,"","10:21","",NA,NA,NA,38.175632,121.923196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 1-33%",NA,NA," GPS #6 accuracy 7m; Dominant veg in net: STUPEC; 1-33%",NA,"true","Mudsucker","MA;DC;ED;KS","Nurse-Denverton",2022-04-28,"1=0-33% clouds","3= wind 8-12 mph; large wavelets"," NW"," 4=flood",20,15.7,8.5,5097,7.4,36.4,0.38,1.37,18.4," 1=absent",2," Inside",NA," false"," Paired? N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-28,"2022-04-28 10:21",2022,4,"Spring"
"169","NURS-UNK",7199,12199,"LAMOPE10-NURS-21NOV2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.6,NA,NA,NA,"","13:03","",NA,NA,NA,38.184871,121.928606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 1-33%",NA,NA," GPS 5; ACCURACY 2M. NOT PAIRED. DOMINANT VEGETATION IN NET: TULE CALIFO. DUCK FOOT IN NET",NA,"true","Mudsucker","ED;SH;GP;KS","Nurse-Denverton",2022-11-21,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 1=high slack",64,11.7,10.01,9614,7.6,9.8,0.16,0.6,13.8," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-21,"2022-11-21 13:03",2022,11,"Fall"
"170","NURS-UNK",7200,12200,"LAMOPE11-NURS-21NOV2022","true","Seine","LAMOPE",""," 3. Complete twist; snag; or large tear"," 2= against flow"," ",2,NA,NA,NA,"","13:21","",NA,NA,NA,38.198345,121.91952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," ",NA,NA," CAUGHT SIGN POST",NA,"true","Mudsucker","ED;SH;GP;KS","Nurse-Denverton",2022-11-21,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 2=ebb",66,11.5,9.73,9924,7.5,9.1,0.15,0.62,13.8," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-21,"2022-11-21 13:21",2022,11,"Fall"
"171","NURS-UNK",7201,12201,"LAMOPE12-NURS-21NOV2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2,NA,NA,NA,"","13:35","",NA,NA,NA,38.197995,121.920481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%",NA,NA," GPS 5; ACCURACY 2M. NOT PAIRED.",NA,"true","Mudsucker","ED;SH;GP;KS","Nurse-Denverton",2022-11-21,"1=0-33% clouds","0=Calm; glassy"," NE"," 2=ebb",NA,NA,NA,NA,NA,NA,NA,NA,NA," ",2," Inside",NA," false"," WATER QUALITY SAME AS PREVIOUS SET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-21,"2022-11-21 13:35",2022,11,"Fall"
"172","NURS-UNK",7202,12202,"LAMOPE13-NURS-21NOV2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.2,NA,NA,NA,"","13:53","",NA,NA,NA,38.196199,121.913549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%",NA,NA," ",NA,"true","Mudsucker","ED;SH;GP;KS","Nurse-Denverton",2022-11-21,"1=0-33% clouds","0=Calm; glassy"," NE"," 2=ebb",68,11.4,9.78,9936,7.5,7.8,0.19,0.83,14.6," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-21,"2022-11-21 13:53",2022,11,"Fall"
"173","PEYT-PEYT",7147,12148,"LAMOPE01-PEYT-21DEC2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.4,NA,NA,NA,"","08:54","",NA,NA,NA,38.220425,122.044142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%",NA,NA," GPS 5; ACCURACY 3M; NOT PAIRED",NA,"true","Mudsucker","AC;DMC;SH;KS","Peytonia-Suisun",2022-12-21,"5=fog","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",30,7.5,8.81,9683,7.3,25.2,0.46,1.57,50.5," 1=absent",2," Inside",1," false"," hexagon #9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-21,"2022-12-21 08:54",2022,12,"Fall"
"174","PEYT-PEYT",6413,10953,"LAMOPE04-PEYT-27APR2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.6,NA,NA,NA,"","09:32","",NA,NA,NA,38.225312,122.042752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," gps #6 accuracy 3m. Paired? Y",NA,"true","Mudsucker","CB;ED;KMP;KS","Peytonia-Suisun",2022-04-27,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",17,15.6,6.9,6259,7.4,50.7,0.49,2.15,52.2," 1=absent",2," Inside",NA," false"," fish jumped out of net when pulling in; fish identified from gopro footage-ED 5/3/22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-27,"2022-04-27 09:32",2022,4,"Spring"
"175","PEYT-PEYT",6715,11554,"LAMOPE10-PEYT-25MAY2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.8,NA,NA,NA,"","14:05","",NA,NA,NA,38.226163,122.04035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," GearID LAM03; Paired N; gps 6 accuracy 3m",NA,"true","Chinook","ED;EL;GP;KS","Peytonia-Suisun",2022-05-25,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",30,22.3,5.66,7415,7.5,25.2,0.21,1.56,56.3," 1=absent",1," Inside",NA," false"," PEYT-07-2022; boat anchored right at random point",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-25,"2022-05-25 14:05",2022,5,"Spring"
"176","PEYT-SUIS",7148,12149,"LAMOPE02-PEYT-21DEC2022","true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",0.8,NA,NA,NA,"","09:12","",NA,NA,NA,38.215173,122.035315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%",NA,NA," CURRENT DID NOT LET BOAT FULLY TURN AGAINST IT. PULLED BOW 45 DEGREES AGAINST CURRENT",NA,"true","Mudsucker","AC;DMC;SH;KS","Peytonia-Suisun",2022-12-21,"5=fog","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",30,8.1,8.94,10162,7.4,21.5,0.4,1.41,46.8," 1=absent",2," Inside",2," false"," GPS 5; ACCURACY 2M. NOT PAIRED. HEXAGON 21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-21,"2022-12-21 09:12",2022,12,"Fall"
"177","PEYT-SUIS",7149,12150,"LAMOPE03-PEYT-21DEC2022","true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",1.2,NA,NA,NA,"","09:30","",NA,NA,NA,38.207539,122.033057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%",NA,NA," PULLED IN NET AT 45 DEGREE ANGLE AGAINST CURRENT DUE TO HIGH VELOCITY",NA,"true","Mudsucker","AC;DMC;SH;KS","Peytonia-Suisun",2022-12-21,"5=fog","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",33,8.1,8.55,10189,7.4,27.7,0.42,1.45,44.7," 1=absent",2," Inside",NA," false"," GPS 5; ACCURACY 2M. NOT PAIRED. HEXAGON 2.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-21,"2022-12-21 09:30",2022,12,"Fall"
"178","PEYT-SUIS",6410,10950,"LAMOPE01-PEYT-27APR2022","true","Seine","LAMOPE",""," 3. Complete twist; snag; or large tear"," 2= against flow"," ",2,NA,NA,NA,"","07:49","",NA,NA,NA,38.207368,122.033215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," gps #6 3m accuracy. Paired? Y",NA,"true","Mudsucker","CB;ED;KMP;KS","Peytonia-Suisun",2022-04-27,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",19,16.6,6.96,6379,7.3,46.8,0.43,1.98,53.2," 1=absent",2," Inside",NA," false"," PEYT-02-2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-27,"2022-04-27 07:49",2022,4,"Spring"
"179","PEYT-SUIS",6411,10951,"LAMOPE02-PEYT-27APR2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.2,NA,NA,NA,"","08:09","",NA,NA,NA,38.214757,122.035494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," gps #6 accuracy 3m",NA,"true","Mudsucker","CB;ED;KMP;KS","Peytonia-Suisun",2022-04-27,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",22,16.5,6.71,6466,7.2,34.9,0.42,2.05,57.6," 1=absent",2," Inside",NA," false"," PEYT-03-2022. Paired? Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-27,"2022-04-27 08:09",2022,4,"Spring"
"180","PEYT-SUIS",6412,10952,"LAMOPE03-PEYT-27APR2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.7,NA,NA,NA,"","08:38","",NA,NA,NA,38.2243,122.033029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," Trawled through STUPEC",NA,"true","Mudsucker","CB;ED;KMP;KS","Peytonia-Suisun",2022-04-27,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",17,15.9,6.83,6455,7.5,37.6,0.43,2.16,57," 1=absent",2," Inside",NA," false"," trawled through STUPEC; PEYT-04-2022. Paired? Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-27,"2022-04-27 08:38",2022,4,"Spring"
"181","PEYT-SUIS",6716,11555,"LAMOPE11-PEYT-25MAY2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.5,NA,NA,NA,"","14:24","",NA,NA,NA,38.220169,122.031683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," GearID LAM03; Paired N; gps 6 accuracy 3m; through tules",NA,"true","Chinook","ED;EL;GP;KS","Peytonia-Suisun",2022-05-25,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",38,24.9,7.08,7590,7.7,56.1,0.08,1.57,47," 1=absent",1," Inside",NA," false"," PEYT-06-2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-25,"2022-05-25 14:24",2022,5,"Spring"
"182","PEYT-UNK",7203,12203,"LAMOPE01-PEYT-22NOV2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.6,NA,NA,NA,"","09:13","",NA,NA,NA,38.208819,122.033618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," GPS 5; ACCURACY 2M. NOT PAIRED. ",NA,"true","Chinook","AC;ED;GP;KS","Peytonia-Suisun",2022-11-22,"1=0-33% clouds","0=Calm; glassy"," "," 4=flood",27,10.5,7.89,13200,7.4,48.3,0.35,1.6,45.2," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-22,"2022-11-22 09:13",2022,11,"Fall"
"183","PEYT-UNK",7204,12204,"LAMOPE02-PEYT-22NOV2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.2,NA,NA,NA,"","09:33","",NA,NA,NA,38.226008,122.03709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," GPS 5; ACCURACY 2M. NOT PAIRED. ",NA,"true","Chinook","AC;ED;GP;KS","Peytonia-Suisun",2022-11-22,"1=0-33% clouds","0=Calm; glassy"," E"," 4=flood",33,9.8,7.96,13220,7.3,22.5,0.31,1.76,55.8," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-22,"2022-11-22 09:33",2022,11,"Fall"
"184","PEYT-UNK",6717,11556,"LAMOPE12-PEYT-25MAY2022","true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",0.4,NA,NA,NA,"","14:44","",NA,NA,NA,38.207498,122.032986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," gps 6 accuracy 3m; Code 2 - deployed weird",NA,"true","Chinook","ED;EL;GP;KS","Peytonia-Suisun",2022-05-25,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",21,23,6.22,7718,7.6,39.7,0.21,1.59,47.1," 1=absent",1," Inside",NA," false"," PEYT-05-2022; code 2; deployed weird ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-25,"2022-05-25 14:44",2022,5,"Spring"
"185","PEYT-UNK",7205,12205,"LAMOPE03-PEYT-22NOV2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.8,NA,NA,NA,"","09:53","",NA,NA,NA,38.226403,122.038499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," GPS 5; ACCURACY 2M. NOT PAIRED.",NA,"true","Chinook","AC;ED;GP;KS","Peytonia-Suisun",2022-11-22,"1=0-33% clouds","0=Calm; glassy"," E"," 4=flood",38,10,8.21,13212,7.4,19.2,0.31,1.66,55.7," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-22,"2022-11-22 09:53",2022,11,"Fall"
"186","RYER-CH-LG-M",6408,10948,"LAMOPE08-RYER-25APR2022","true","Seine","BIGLAM",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.6,NA,NA,NA,"","11:38","",NA,NA,NA,38.08613,122.01984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",0,NA," 0%",NA,NA," TOPSME/UNID Silverside <25mm caught in net (22mm)",NA,"true","Mudsucker","DC;DMC;ED;SH","Ryer",2022-04-25,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",32,16.9,9.06,14344,7.3,20.5,0.41,0.52,11.9," 1=absent",1," Inside",NA," false"," RYER-03-2022; lowrance used for gps; TOPSMEL @ 22mm caught in net. Paired? N  Turbidity of 02.52 written on datasheet; most likely 20.5- ED 1/13/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-25,"2022-04-25 11:38",2022,4,"Spring"
"187","RYER-CH-LG-M",6409,10949,"LAMOPE09-RYER-25APR2022","true","Seine","BIGLAM",""," 1. No twists; snags; or tears"," 2= against flow"," ",2,NA,NA,NA,"","12:02","",NA,NA,NA,38.08611,122.02237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",0,NA," 0%",NA,NA," ",NA,"true","Mudsucker","DC;DMC;ED;SH","Ryer",2022-04-25,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",30,17,9.09,14231,7.8,25.3,0.42,0.73,11.6," 1=absent",1," Inside",NA," false"," RYER-03-2022; top or jacksmelt under 25mm caught; approx 20 mysids caught. Paired? N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-25,"2022-04-25 12:02",2022,4,"Spring"
"188","RYER-CH-LG-M",6683,11526,"LAMOPE07-RYER-19MAY2022","true","Seine","BIGLAM",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.1,NA,NA,NA,"","10:13","",NA,NA,NA,38.080365,122.01623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",0,NA," 0%",NA,NA," larval sacsuc under 25mm; dropped in water before ID; Gear ID LAM00; Paired N; RYER-04-2022 too shallow so lampara done nearby; 1 unid Bivalve",NA,"true","Mudsucker","DMC;ED;EL;GP","Ryer",2022-05-19,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",48,19.7,6.61,17165,7.3,18.5,0.22,0.71,12.7," 1=absent",1," Inside",NA," false"," Gear ID LAM00; Paired N; RYER-04-2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-19,"2022-05-19 10:13",2022,5,"Spring"
"189","RYER-CH-LG-M",6684,11527,"LAMOPE08-RYER-19MAY2022","true","Seine","BIGLAM",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.2,NA,NA,NA,"","10:39","",NA,NA,NA,38.086152,122.0176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",0,NA," ",NA,NA," gps 6 accuracy 3m; sheetalg in sample; GearID LAM00; Paired N; SPLTAI in plus count was >300mm",NA,"true","Mudsucker","DMC;ED;EL;GP","Ryer",2022-05-19,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",33,20,7.18,17453,7.4,21.3,0.19,0.61,11.8," 1=absent",1," Inside",NA," false"," sheetalg in sample; GearID LAM00; Paired N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-19,"2022-05-19 10:39",2022,5,"Spring"
"190","RYER-S",6685,11528,"LAMOPE09-RYER-19MAY2022","true","Seine","BIGLAM",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.4,NA,NA,NA,"","11:13","",NA,NA,NA,38.077941,122.013488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",0,NA," 0%",NA,NA," gps 6 accuracy 5m; GearID LAM00; Paired N; Random point (all randomly generated points were in shallow areas so a random spot was chosen)",NA,"true","Mudsucker","DMC;ED;EL;GP","Ryer",2022-05-19,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",22,20.1,6.78,17197,7.4,19.4,0.2,0.71,12.5," 1=absent",1," Inside",NA," false"," GearID LAM00; Paired N; Random point (all randomly generated points were in shallow areas so a random spot was chosen)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-19,"2022-05-19 11:13",2022,5,"Spring"
"191","RYER-S",6407,10947,"LAMOPE07-RYER-25APR2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2,NA,NA,NA,"","11:25","",NA,NA,NA,38.0792,122.01543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," ",NA,"true","Mudsucker","DC;DMC;ED;SH","Ryer",2022-04-25,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",29,16.7,9.09,13276,7.8,19.6,0.38,0.75,12.3," 1=absent",1," Inside",NA," false"," RYER-01-2022; used lowrance for GPS. Paired? N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-25,"2022-04-25 11:25",2022,4,"Spring"
"192","RYER-UNK",7196,12196,"LAMOPE07-RYER-21NOV2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2,NA,NA,NA,"","11:20","",NA,NA,NA,38.081056,122.017586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%",NA,NA," GPS 5; ACCURACY 2M. NOT PAIRED. ",NA,"true","Mudsucker","ED;SH;GP;KS","Ryer",2022-11-21,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 4=flood",59,12.2,9.42,20221,7.7,13.5,0.19,0.33,7.2," 1=absent",2," Inside",NA," false"," RANDOM 11;40;29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-21,"2022-11-21 11:20",2022,11,"Fall"
"193","RYER-UNK",7197,12197,"LAMOPE08-RYER-21NOV2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.5,NA,NA,NA,"","11:38","",NA,NA,NA,38.083636,122.010269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%",NA,NA," GPS 5; ACCURACY 2M. NOT PAIRED.",NA,"true","Mudsucker","ED;SH;GP;KS","Ryer",2022-11-21,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 4=flood",43,11.6,9.34,20007,7.6,12.4,0.15,0.36,7.5," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-21,"2022-11-21 11:38",2022,11,"Fall"
"194","RYER-UNK",7198,12198,"LAMOPE09-RYER-21NOV2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.2,NA,NA,NA,"","11:55","",NA,NA,NA,38.083504,122.007424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%",NA,NA," GPS 5; ACCURACY 3M. NOT PAIRED.",NA,"true","Mudsucker","ED;SH;GP;KS","Ryer",2022-11-21,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 4=flood",47,11.3,9.41,19151,7.6,9.1,0.15,0.42,8," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-21,"2022-11-21 11:55",2022,11,"Fall"
"195","RYER-UNK",7127,12125,"LAMOPE03-RYER-29DEC2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.8,NA,NA,NA,"","08:35","",NA,NA,NA,38.078046,122.013491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," GPS#5; accuracy 2m; not paired; no fish; GearID LAM03",NA,"true","Mudsucker","AC;ED;SH;GN","Ryer",2022-12-29,"4=rain","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",52,9.2,10.12,15467,7.6,9.4,0.23,0.3,9.5," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-29,"2022-12-29 08:35",2022,12,"Fall"
