"","SampleID_frp","OrganismCode","OrganismId","SampleID_key","VisitNo","QAQC.x","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData.x","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","Flagged_Data","QAQC.y","Boat","Crew","Location","Visit.Date","Station","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData.y","SiteComments","Visit.Date2","year","month","DateTime","Season","DepthSource2","DepthOfWater2","DepthMeters","volume","SeineCode2","Casts","rotations","rotation.final","rpm","ave_vol","FishId","TotalCatch","PlusCount","IDer","IdDate","PercentSampled","FishCatchNotes","EntryOrder","FishLength","FishWeight","Hai","FinsHai","SkinHai","EyesHai","ParasiteHai","GillsHai","DeformHai","TagYear","TagSerial","AdClip","Mortality","FishLengthComments","FishCode","Code_UCDAVIS","Code_YBFM","CommonName","Category","Species","Genus","Family","Order","Class","Phylum","Native","State.Status","Federal.Status","Status.Abrev","LifeStage","FishDiet","Legend_Clams","Legend_Fish_Color_hex","Legend_Fish","Legend_Macro","Legend_Meso","Analy","Analy2","CN","length_count","fish4$SampleID_frp","fish4$CommonName","count_check","CPUEbySpp","CPUEbySpp2","tCPUE","PercentComp","fish5$SampleID_frp","fish5$CommonName"
"383","LAMOPE14-CHIP-08FEB2023","1361",1361,12331,7331,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",1.2,NA,NA,NA,"","15:44","",NA,NA,NA,38.064156,121.911284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%"," ",NA,""," not paired. gps 5; accuracy 4m. chisal-f collected for ucd",NA,"true","Mudsucker","CB;ED;GU;GN;GP","Chipps Island","02/08/2023","CHIP-UNK","1=0-33% clouds","0=Calm; glassy"," NE"," 2=ebb",23,10.9,10.82,416,7.7,30.5,0.32,0.58,14.7," 1=absent",2," Inside",NA," false"," Guest: Leigh Sanders",2023-02-08,2023,2,"2023-02-08 15:44","Winter","",1.5,1.5,159.12201242824," 1. No twists; snags; or tears",NA,NA,NA,NA,NA,14583,1,0,"","",NA,"",28422,40,NA,"true",0,0,0,0,0,0,NA,"FRP23-515","false","false","Collected on ice","CHISAL-F","","","Chinook Salmon (fall)","Fish","tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Chinook Salmon (fall)","","","fish","fish","Chinook Salmon (fall)",1,"LAMOPE14-CHIP-08FEB2023","Chinook Salmon (fall)",0,62.8448562671978,62.8448562671978,125.689712534396,0.5,"LAMOPE14-CHIP-08FEB2023","Chinook Salmon (fall)"
"384","LAMOPE14-CHIP-17NOV2022","197",315,12188,7188,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",1.7,NA,NA,NA,"","14:07","",NA,NA,NA,38.070778,121.913576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," "," ",NA,""," gps 5; accuracy 2m. not paired. dominant vegetation in net: stupec; egeden.",NA,"true","Mudsucker","AC;ED;GP;KS","Chipps Island","11/17/2022","CHIP-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 2=ebb",61,13.1,9.66,12421,7.7,9.8,0.11,0.67,7.7," 1=absent",2," Inside",NA," false"," ",2022-11-17,2022,11,"2022-11-17 14:07","Fall","",2,2,206.41862200576," 1. No twists; snags; or tears",NA,NA,NA,NA,NA,14233,2,0,"","",NA,"",27394,59,NA,"true",0,0,0,0,0,0,NA,"","false","false","","MISSIL","ISS","MSS","Mississippi Silverside","Fish","berryllia","Menidia","Atherinopsidae","Atheriniformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Mississippi Silverside","Fish Larvae","Fish Larvae","fish","fish","Mississippi Silverside",2,"LAMOPE14-CHIP-17NOV2022","Mississippi Silverside",0,96.8904830662124,96.8904830662124,96.8904830662124,1,"LAMOPE14-CHIP-17NOV2022","Mississippi Silverside"
"385","LAMOPE14-WINT-05APR2023","1361",1361,12538,7498,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",3.1,NA,NA,NA,"","16:15","",NA,NA,NA,38.03235,121.842933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%"," ",NA,""," gps 5; accuracy 2m. not paired. frp23-524 is the label for chisal-f @49mm on ice",NA,"true","Mudsucker","AC;ED;AM;GN","Winter Island","04/05/2023","WINT-CH-INT","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 4=flood",50,13.1,10.1,179,7.5,15.6,0.2,0.53,14.7," 1=absent",2," Inside",NA," false"," ",2023-04-05,2023,4,"2023-04-05 16:15","Spring","",3.4,3.4,316.187450612646," 1. No twists; snags; or tears",NA,NA,NA,NA,NA,14945,1,0,"","",NA,"",28944,49,NA,"true",0,0,0,0,0,0,NA,"FRP23-524","false","false","on ice","CHISAL-F","","","Chinook Salmon (fall)","Fish","tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Chinook Salmon (fall)","","","fish","fish","Chinook Salmon (fall)",1,"LAMOPE14-WINT-05APR2023","Chinook Salmon (fall)",0,31.6268086561435,31.6268086561435,63.253617312287,0.5,"LAMOPE14-WINT-05APR2023","Chinook Salmon (fall)"
"386","LAMOPE14-WINT-18MAY2023","931",211,13424,8024,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",1.4,NA,NA,NA,"","14:02","",NA,NA,NA,38.047595,121.851498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 1-33%"," ",NA,""," gps 6 accuracy 3m. depth from handheld.",NA,"true","Mudsucker","MA;ED;SH;KMP","Winter Island","05/18/2023","WINT-CH-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 4=flood",76,20.5,7.68,191,7.1,10.4,0.11,0.61,11.8," 1=absent",2," Inside",NA," false"," ",2023-05-18,2023,5,"2023-05-18 14:02","Spring","Handheld depth finder",1.4,1.4,149.151524838822," 1. No twists; snags; or tears",NA,NA,NA,NA,NA,15235,1,0,"","",NA,"",29388,152,NA,"true",0,0,0,0,0,0,NA,"","false","false","","GOLSHI","GSH","GSN","Golden Shiner","Fish","crysoleucas","Notemigonus","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Golden Shiner","Fish Larvae","Fish Larvae","fish","fish","Golden Shiner",1,"LAMOPE14-WINT-18MAY2023","Golden Shiner",0,67.045911939595,67.045911939595,67.045911939595,1,"LAMOPE14-WINT-18MAY2023","Golden Shiner"
"387","LAMOPE15-BROA-12JAN2023","967",436,12268,7264,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",3,NA,NA,NA,"","15:01","",NA,NA,NA,38.032679,121.839569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%"," ",NA,""," gps 5; accuracy 2. not paired.",NA,"true","Mudsucker","MA;AC;ED;GP","Broad Slough","01/12/2023","BROA-INT","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," E"," 4=flood",17,10.4,10.12,214,7.4,65.6,0.86,0.73,23.4," 1=absent",1," Inside",NA," false"," ",2023-01-12,2023,1,"2023-01-12 15:01","Winter","",3.3,3.3,309.454345624682," 1. No twists; snags; or tears",NA,NA,NA,NA,NA,14406,1,0,"","",NA,"",28118,308,NA,"true",0,10,0,0,0,0,NA,"","false","false","","SACPIK","SPM","SAPM","Sacramento Pikeminnow","Fish","grandis","Ptychocheilus","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Sacramento Pikeminnow","Fish Larvae","Fish Larvae","fish","fish","Sacramento Pikeminnow",1,"LAMOPE15-BROA-12JAN2023","Sacramento Pikeminnow",0,32.3149444866042,32.3149444866042,32.3149444866042,1,"LAMOPE15-BROA-12JAN2023","Sacramento Pikeminnow"
"388","LAMOPE15-BROA-15MAR2023","9999",345,12408,7388,"true","Seine","LAMOPE","","2. Partial twist; snag; or tear"," 2= against flow"," ",4.6,NA,NA,NA,"","14:41","",NA,NA,NA,38.032914,121.839406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%"," ",NA,""," gps 5; accuracy 4m. not paired. code 2: depth",NA,"true","Mudsucker","DMC;ED;AM;KMP","Broad Slough","03/15/2023","BROA-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",28,11.2,10.34,180,7.5,27.8,0.48,0.7,18.5," 1=absent",1," Inside",NA," false"," ",2023-03-15,2023,3,"2023-03-15 14:41","Spring","",4.9,4.9,332.7," 2. Partial twist; snag; or tear",NA,NA,NA,NA,NA,14790,0,0,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","NOFISH","NOFISHCTCH","NONE","No Catch","Fish","","","","","","","","","","","",FALSE,"Present",NA,"No Catch","","","","","No Catch",NA,"LAMOPE15-BROA-15MAR2023","No Catch",NA,0,0,0,NA,"LAMOPE15-BROA-15MAR2023","No Catch"
"389","LAMOPE15-HONK-08FEB2023","9999",345,12332,7332,"true","Seine","LAMOPE","","2. Partial twist; snag; or tear"," 2= against flow"," ",5.3,NA,NA,NA,"","16:04","",NA,NA,NA,38.058493,121.904973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%"," ",NA,""," not paired. gps 5; accuracy 2m. code 2 due to depth",NA,"true","Mudsucker","CB;ED;GU;GN;GP","Honker-Spoonbill","02/08/2023","HONK-SPOON","1=0-33% clouds","0=Calm; glassy"," NE"," 2=ebb",25,10.3,10.76,438,7.7,31.9,0.33,0.61,15," 1=absent",2," Inside",NA," false"," Guest: Leigh Sanders",2023-02-08,2023,2,"2023-02-08 16:04","Winter","",5.6,5.6,332.7," 2. Partial twist; snag; or tear",NA,NA,NA,NA,NA,14584,0,0,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","NOFISH","NOFISHCTCH","NONE","No Catch","Fish","","","","","","","","","","","",FALSE,"Present",NA,"No Catch","","","","","No Catch",NA,"LAMOPE15-HONK-08FEB2023","No Catch",NA,0,0,0,NA,"LAMOPE15-HONK-08FEB2023","No Catch"
"390","LAMOPE15-HONK-17NOV2022","75",370,12189,7189,"true","Seine","LAMOPE","","2. Partial twist; snag; or tear"," 2= against flow"," ",3.9,NA,NA,NA,"","14:28","",NA,NA,NA,38.058263,121.902571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," "," ",NA,""," gps 5; accuracy 2m. not paired. dominant vegetation in net: egeden. code 2 too deep; orishr not 100% on id; forgot to check for gastric spine",NA,"true","Mudsucker","AC;ED;GP;KS","Honker-Spoonbill","11/17/2022","HONK-UNK","1=0-33% clouds","0=Calm; glassy"," NA"," 2=ebb",64,13.2,9.24,14607,7.7,14.9,0.09,0.36,7," 1=absent",2," Inside",NA," false"," ",2022-11-17,2022,11,"2022-11-17 14:28","Fall","",4.2,4.2,332.7," 2. Partial twist; snag; or tear",NA,NA,NA,NA,NA,14235,1,1,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","ORISHR","PALAEMON","","Oriental Shrimp","Invertebrate","macrodactylus","Palaemon","Caridae","Decapoda","Malacostraca","Arthropoda","Introduced","","","","adult",FALSE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Palaemon",NA,"LAMOPE15-HONK-17NOV2022","Oriental Shrimp",NA,30.0571085061617,0,0,NA,"LAMOPE15-HONK-17NOV2022","Oriental Shrimp"
"391","LAMOPE15-WINT-05APR2023","9999",345,12536,7496,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",2.3,NA,NA,NA,"","16:36","",NA,NA,NA,38.030453,121.841833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%"," ",NA,""," gps 5; accuracy 2m. not paired. ",NA,"true","Mudsucker","AC;ED;AM;GN","Winter Island","04/05/2023","WINT-CH-INT","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 4=flood",46,13.2,10.1,179,7.4,13,0.15,0.48,14.7," 1=absent",2," Inside",NA," false"," ",2023-04-05,2023,4,"2023-04-05 16:36","Spring","",2.6,2.6,257.551731085734," 1. No twists; snags; or tears",NA,NA,NA,NA,NA,14944,0,0,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","NOFISH","NOFISHCTCH","NONE","No Catch","Fish","","","","","","","","","","","",FALSE,"Present",NA,"No Catch","","","","","No Catch",NA,"LAMOPE15-WINT-05APR2023","No Catch",NA,0,0,0,NA,"LAMOPE15-WINT-05APR2023","No Catch"
"392","LAMOPE15-WINT-18MAY2023","9999",345,13425,8025,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",1.7,NA,NA,NA,"","14:31","",NA,NA,NA,38.048869,121.84854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 1-33%"," ",NA,""," gps 6 accuracy 3m. depth from handheld.",NA,"true","Mudsucker","MA;ED;SH;KMP","Winter Island","05/18/2023","WINT-BARGE","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 4=flood",71,19.9,9.09,132,7.6,9.7,0.14,0.61,8.6," 1=absent",2," Inside",NA," false"," ",2023-05-18,2023,5,"2023-05-18 14:31","Spring","Handheld depth finder",1.7,1.7,178.551821933162," 1. No twists; snags; or tears",NA,NA,NA,NA,NA,15236,0,0,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","NOFISH","NOFISHCTCH","NONE","No Catch","Fish","","","","","","","","","","","",FALSE,"Present",NA,"No Catch","","","","","No Catch",NA,"LAMOPE15-WINT-18MAY2023","No Catch",NA,0,0,0,NA,"LAMOPE15-WINT-18MAY2023","No Catch"
"393","OTTTRA01-BROA-13JUN2023","8",115,13447,8044,"true","Trawl","OTTTRA","","2. Partial twist; snag; or tear"," 2= against flow"," ",4.2,NA,16,NA,"","07:33","07:43",10,NA,NA,38.037301,121.843056,38.043599,121.845921,31510,2607,23670,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," ","1.Boat",1,NA," 0%"," Garmin 6",6,""," large amount of peat in net; but not in cod end. seine code 2",NA,"true","Kvichak","AC;ED;SH;SS","Broad Slough","06/13/2023","BROA-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",68,19.3,8.56,112,7.6,10.3,0.2,0.45,9.2," 1=absent",2," Inside",NA," false"," ",2023-06-13,2023,6,"2023-06-13 07:33","Summer","",4.2,4.2,1556.3977275," ",NA,21063,21063,2106.3,NA,15289,3,3,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","CORBIC","CORBICULA","","Corbicula","Fish","fluminea","Corbicula","Corbiculidae","Veneroida","Bivalvia","Mollusca","","","","","adult",FALSE,"Corbicula",NA,"","Bivalvia","Other","Bivalvia","Mollusca","Corbicula",NA,"OTTTRA01-BROA-13JUN2023","Corbicula",NA,19.2752787220964,0,0,NA,"OTTTRA01-BROA-13JUN2023","Corbicula"
"394","OTTTRA01-GRIZ-15JUN2023","136",195,13477,8064,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",1.3,NA,6,NA,"","07:48","07:58",10,NA,NA,38.118666,122.015346,38.123997,122.00961,31510,276251,307432,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat",1,NA," 0%"," Garmin 5",7,""," seine code 1",NA,"true","Kvichak","AC;ED;SH;AM","Grizzly Bay","06/15/2023","GRIZ-UNK","1=0-33% clouds","3= wind 8-12 mph; large wavelets"," W"," 2=ebb",14,17.9,9,193,7.9,137.7,0.71,1.31,4.3," 1=absent",2," Inside",NA," false"," ",2023-06-15,2023,6,"2023-06-15 07:48","Summer","",1.3,1.3,2304.0420425," ",NA,31181,31181,3118.1,NA,15363,19,19,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","EXOPAL","EXOPAL","SHR","Siberian Prawn","Invertebrate","modestus","Exopalaemon","Palaemonidae","Decapoda","Malacostraca","Arthropoda","Introduced","","","","adult",TRUE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Exopalaemon",NA,"OTTTRA01-GRIZ-15JUN2023","Siberian Prawn",NA,82.4637730107739,0,134.546155964947,0,"OTTTRA01-GRIZ-15JUN2023","Siberian Prawn"
"395","OTTTRA01-HONK-14JUN2023","238",480,13457,8055,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",5.6,NA,16,NA,"","07:57","08:07",10,NA,NA,38.069678,121.911674,38.064253,121.910689,31510,165617,199305,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat",1,NA," 1-33%"," Garmin 5",5,""," seine code 1",NA,"true","Kvichak","AC;ED;SH;AM","Honker-Spoonbill","06/14/2023","HONK-SPOON","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",38,18.2,8.57,180,7.6,21.6,0.33,0.92,10.6," 1=absent",2," Inside",NA," false"," ",2023-06-14,2023,6,"2023-06-14 07:57","Summer","",5.6,5.6,2489.29054," ",NA,33688,33688,3368.8,NA,15308,1,0,"","",NA,"",29665,29,NA,"true",0,0,0,0,0,0,NA,"","false","false","","STRBAS","SB","STB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass",1,"OTTTRA01-HONK-14JUN2023","Striped Bass",0,4.01720885501778,4.01720885501778,8.03441771003557,0.5,"OTTTRA01-HONK-14JUN2023","Striped Bass"
"396","OTTTRA01-RYER-06OCT2022","139",399,12063,7063,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",1.6,NA,4,NA,"","08:05","08:16",10,NA,NA,38.080503,122.017539,38.076916,122.013923,29969,664535,689300,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," ","1.Boat",3,NA," 0%"," Garmin 5",9,""," seine code 1",NA,"true","Kvichak","ED;SH;EL;GP","Ryer Island","10/06/2022","RYER-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 4=flood",57,18.4,6.72,20344,7.2,10.4,0.23,0.64,12.5," 1=absent",1," Inside",NA," false"," ",2022-10-06,2022,10,"2022-10-06 08:05","Fall","",1.6,1.6,1829.9477625," 1. No twists; snags; or tears",NA,24765,24765,2476.5,NA,13987,11,11,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","POTAMO","CORBULA","","Potamocorbula","Invertebrate","amurensis","Potamocorbula","Corbulidae","Myoida","Bivalvia","Mollusca","","","","","adult",FALSE,"Potamocorbula",NA,"","Bivalvia","Other","Bivalvia","Mollusca","Potamocorbula",NA,"OTTTRA01-RYER-06OCT2022","Potamocorbula",NA,60.1110054910652,0,5.46463686282411,0,"OTTTRA01-RYER-06OCT2022","Potamocorbula"
"397","OTTTRA01-WTIB-03OCT2022","8",115,12021,7021,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",7.5,NA,32,NA,"","08:30","08:40",10,NA,NA,38.093319,121.580124,38.094396,121.587584,29969,207168,237195,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat",NA,NA," 1-33%"," Garmin 5",5,""," paired? n seine code 1",NA,"true","Kvichak","ED;SH;GP;KS","Webb Tract Island and Berms","10/03/2022","WTIB-CH-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",165,20.1,8.69,613,8,4.5,0.25,0.31,7," 2=low",1," Outside",NA," false"," ",2022-10-03,2022,10,"2022-10-03 08:30","Fall","",7.5,7.5,2218.7700975," 1. No twists; snags; or tears",NA,30027,30027,3002.7,NA,13902,1,1,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","CORBIC","CORBICULA","","Corbicula","Fish","fluminea","Corbicula","Corbiculidae","Veneroida","Bivalvia","Mollusca","","","","","adult",FALSE,"Corbicula",NA,"","Bivalvia","Other","Bivalvia","Mollusca","Corbicula",NA,"OTTTRA01-WTIB-03OCT2022","Corbicula",NA,4.50700142897522,0,0,NA,"OTTTRA01-WTIB-03OCT2022","Corbicula"
"398","OTTTRA01-WTIB-21JUN2023","9999",345,13491,8088,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",8.5,NA,32,NA,"","11:07","11:17",10,NA,NA,38.09741,121.5911,NA,121.58273,31510,471101,499078,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat",1,NA," 1-33%"," Garmin 5",3,""," 6 unid larval fish less than 20mm= fun fact. 1 plastic spool. end lat written down wrong.",NA,"true","Kvichak","CB;ED;SH;AM","Webb Tract Island and Berms","06/21/2023","WTIB-CH-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NA"," 2=ebb",123,21,7.89,104,7.3,6.2,0.13,0.32,9.7," 1=absent",2," Inside",NA," false"," ",2023-06-21,2023,6,"2023-06-21 11:07","Summer","",8.5,8.5,2067.2904725," 1. No twists; snags; or tears",NA,27977,27977,2797.7,NA,15442,0,0,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","NOFISH","NOFISHCTCH","NONE","No Catch","Fish","","","","","","","","","","","",FALSE,"Present",NA,"No Catch","","","","","No Catch",NA,"OTTTRA01-WTIB-21JUN2023","No Catch",NA,0,0,0,NA,"OTTTRA01-WTIB-21JUN2023","No Catch"
"399","OTTTRA02-BROA-13JUN2023","5",199,13448,8046,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",5.8,NA,28,NA,"","08:18","08:29",10,NA,NA,38.0466,121.843201,38.041959,121.840408,31510,25175,58323,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat",1,NA," 1-33%"," Garmin 6",7,""," frp23-021: unid; frp23-551: sav. seine code 1",NA,"true","Kvichak","AC;ED;SH;SS","Broad Slough","06/13/2023","BROA-EXT","1=0-33% clouds","3= wind 8-12 mph; large wavelets"," W"," 4=flood",58,19.3,8.58,111,7.6,9.4,0.17,0.47,9.3," 1=absent",2," Inside",NA," false"," Brought back SAV sample.",2023-06-13,2023,6,"2023-06-13 08:18","Summer","",5.8,5.8,2449.38859," ",NA,33148,33148,3314.8,NA,15290,1,1,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","UNID","FISHUNK","UNID","Fish UNID","Fish","","","","","","Chordata","","","","","",FALSE,"Present",NA,"Fish UNID","Fish Larvae","Fish Larvae","fish","fish","fish",1,"OTTTRA02-BROA-13JUN2023","Fish UNID",-1,4.0826514995728,4.0826514995728,4.0826514995728,1,"OTTTRA02-BROA-13JUN2023","Fish UNID"
"400","OTTTRA02-CHIP-14JUN2023","139",399,13460,8058,"true","Trawl","OTTTRA","","2. Partial twist; snag; or tear"," 2= against flow"," ",1.2,NA,6,NA,"","08:31","08:40",8.5,NA,NA,38.063456,121.910817,38.069166,121.912914,31510,199366,222662,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat",1,NA," 1-33%"," Garmin 5",5,""," 8.5 minutes. code 2: caught t-post; 1–2-foot hole ripped in net; repaired in field. seine code 2",NA,"true","Kvichak","AC;ED;SH;AM","Chipps Island","06/14/2023","CHIP-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",46,17.8,6.48,203,7.1,16.9,0.22,0.56,10.6," 1=absent",2," Inside",NA," false"," ",2023-06-14,2023,6,"2023-06-14 08:31","Summer","",1.2,1.2,1721.39968," ",NA,23296,23296,2740.70588235294,NA,15326,1,1,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","POTAMO","CORBULA","","Potamocorbula","Invertebrate","amurensis","Potamocorbula","Corbulidae","Myoida","Bivalvia","Mollusca","","","","","adult",FALSE,"Potamocorbula",NA,"","Bivalvia","Other","Bivalvia","Mollusca","Potamocorbula",NA,"OTTTRA02-CHIP-14JUN2023","Potamocorbula",NA,5.80922612928568,0,0,NA,"OTTTRA02-CHIP-14JUN2023","Potamocorbula"
"401","OTTTRA02-GRIZ-15JUN2023","136",195,13479,8077,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",0.8,NA,6,NA,"","08:24","08:34",10,NA,NA,38.13004,122.005411,38.133512,122.01082,31510,307799,334908,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat",1,NA," 0%"," Garmin 5",7,""," yelgob @30 found after net was set; @20 same (from previous). seine code 1",NA,"true","Kvichak","AC;ED;SH;AM","Grizzly Bay","06/15/2023","GRIZ-UNK","1=0-33% clouds","3= wind 8-12 mph; large wavelets"," W"," 2=ebb",14,17.9,9.07,169,7.9,152.9,0.78,1.18,3.7," 1=absent",2," Inside",NA," false"," ",2023-06-15,2023,6,"2023-06-15 08:24","Summer","",0.8,0.8,2003.1517825," ",NA,27109,27109,2710.9,NA,15380,18,18,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","EXOPAL","EXOPAL","SHR","Siberian Prawn","Invertebrate","modestus","Exopalaemon","Palaemonidae","Decapoda","Malacostraca","Arthropoda","Introduced","","","","adult",TRUE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Exopalaemon",NA,"OTTTRA02-GRIZ-15JUN2023","Siberian Prawn",NA,89.8583929448192,0,309.512242365488,0,"OTTTRA02-GRIZ-15JUN2023","Siberian Prawn"
