"SampleID_key","SampleID_frp","VisitNo","QAQC","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","newStation","fixedLatStart","fixedLongStart","fixedLatEnd","fixedLongEnd"
13340,"PHY46-WINT-30MAY2023",7948,"true","Phyto","PHY",""," "," "," Channel edge",1.6,NA,NA,NA,"","","",NA,NA,1.6,38.047798,121.848565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," benthic","WINT-CH-BREACH-E",38.047798,-121.848565,NA,NA
13342,"PHY48-WINT-30MAY2023",7948,"true","Phyto","PHY",""," "," "," Channel edge",1.6,NA,NA,NA,"","","",NA,NA,0.1,38.047798,121.848565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," pelagic","WINT-CH-BREACH-E",38.047798,-121.848565,NA,NA
13343,"PPG21-HONK-15MAY2023",7950,"true","MI","PPG",""," "," "," Channel",1,NA,NA,NA,"","10:02","",NA,NA,1,38.081529,121.904036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 2",10,89,0,0,0,1,NA,NA," false"," "," ","","",NA," "," ",NA," "," trace organics","HONK-HONK",38.0765823333333,-121.912795,NA,NA
13344,"EAV21-HONK-15MAY2023",7951,"true","MI","EAV",""," "," "," Channel edge",0.8,NA,NA,NA,"","10:26","",NA,NA,0.4,38.07002,121.902041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 3",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," ~60 stems sampled","HONK-SPOON",38.0650733333333,-121.9108,NA,NA
13345,"PPG22-HONK-15MAY2023",7951,"true","MI","PPG",""," "," "," Channel edge",1,NA,NA,NA,"","10:26","",NA,NA,1,38.07002,121.902041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 2",60,0,0,0,0,40,NA,NA," false"," "," ","","",NA," "," ",NA," "," ","HONK-SPOON",38.0650733333333,-121.9108,NA,NA
13346,"EAV22-HONK-15MAY2023",7952,"true","MI","EAV",""," "," "," Channel edge",1.3,NA,NA,NA,"","10:49","",NA,NA,0.7,38.064991,121.89832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 3",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," ~50 stems sampled","HONK-SPOON",38.0600443333333,-121.907079,NA,NA
13347,"PPG23-HONK-15MAY2023",7952,"true","MI","PPG",""," "," "," Channel edge",1.3,NA,NA,NA,"","10:49","",NA,NA,1.3,38.064991,121.89832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 2",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," no substrate composition recorded","HONK-SPOON",38.0600443333333,-121.907079,NA,NA
13348,"EAV23-HONK-15MAY2023",7953,"true","MI","EAV",""," "," "," Channel edge",0.6,NA,NA,NA,"","11:15","",NA,NA,0.3,38.060979,121.888034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 3",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," ~80 stems sampled","HONK-SPOON",38.0560323333333,-121.896793,NA,NA
13349,"PPG24-HONK-15MAY2023",7953,"true","MI","PPG",""," "," "," Channel edge",1,NA,NA,NA,"","11:15","",NA,NA,1,38.060979,121.888034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 2",0,0,0,0,0,0,NA,NA," false"," "," ","","",NA," "," ",NA," "," no substrate info recorded","HONK-SPOON",38.0560323333333,-121.896793,NA,NA
13350,"EAV24-HONK-15MAY2023",7954,"true","MI","EAV",""," "," "," Channel edge",0.3,NA,NA,NA,"","11:49","",NA,NA,0.3,38.07667,121.903607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 3",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," ~45. junbal: baltic rush","HONK-HONK",38.0717233333333,-121.912366,NA,NA
13351,"MAC21-HONK-15MAY2023",7955,"true","Trawl","MAC",""," "," 2= against flow"," Channel",0.8,NA,NA,NA,"","13:22","13:32",10,NA,NA,38.082407,121.918591,38.081071,121.908216,31506,318910,349217,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","11",11," "," Garmin 6",5," "," ","HONK-HONK",38.0774603333333,-121.92735,38.0761243333333,-121.916975
13352,"ZOOP21-HONK-15MAY2023",7955,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",0.8,NA,NA,NA,"","13:22","13:27",5,NA,NA,38.082407,121.918591,38.081772,121.913475,31512,254812,265491,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","1",1," "," Garmin 6",5," "," ","HONK-HONK",38.0774603333333,-121.92735,38.0768253333333,-121.922234
13353,"NT21-HONK-15MAY2023",7955,"true","Trawl","NT",""," "," 2= against flow"," Channel",0.8,NA,NA,NA,"","13:22","13:27",5,NA,NA,38.082407,121.918591,38.081772,121.913475,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","7",NA," "," Garmin 6",5," "," ","HONK-HONK",38.0774603333333,-121.92735,38.0768253333333,-121.922234
13354,"MAC22-HONK-15MAY2023",7956,"true","Trawl","MAC",""," "," 2= against flow"," Channel",0.8,NA,NA,NA,"","14:01","14:11",10,NA,NA,38.079213,121.917806,38.075398,121.918341,31506,349744,377740,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","11",11," "," Garmin 6",5," "," ","HONK-HONK",38.0742663333333,-121.926565,38.0704513333333,-121.9271
13355,"ZOOP22-HONK-15MAY2023",7956,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",0.8,NA,NA,NA,"","14:01","14:06",5,NA,NA,38.079213,121.917806,38.079839,121.913673,31512,265495,275321,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","1",1," "," Garmin 6",5," "," ","HONK-HONK",38.0742663333333,-121.926565,38.0748923333333,-121.922432
13356,"NT22-HONK-15MAY2023",7956,"true","Trawl","NT",""," "," 2= against flow"," Channel",0.8,NA,NA,NA,"","14:01","14:06",5,NA,NA,38.079213,121.917806,38.079839,121.913673,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","4",NA," "," Garmin 6",5," "," ","HONK-HONK",38.0742663333333,-121.926565,38.0748923333333,-121.922432
13357,"MAC23-HONK-15MAY2023",7957,"true","Trawl","MAC",""," "," 2= against flow"," Channel",8,NA,NA,NA,"","14:33","14:43",10,NA,NA,38.069588,121.91151,38.065196,121.911073,31506,377783,408176,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","11",11," "," Garmin 6",5," "," ","HONK-SPOON",38.069588,-121.91151,38.065196,-121.911073
13358,"ZOOP23-HONK-15MAY2023",7957,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",8,NA,NA,NA,"","14:33","14:38",5,NA,NA,38.069588,121.91151,38.067326,121.911579,31512,275326,288088,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","1",1," "," Garmin 6",5," "," ","HONK-SPOON",38.069588,-121.91151,38.067326,-121.911579
13359,"NT23-HONK-15MAY2023",7957,"true","Trawl","NT",""," "," 2= against flow"," Channel",8,NA,NA,NA,"","14:33","14:38",5,NA,NA,38.069588,121.91151,38.067326,121.911579,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","4",NA," "," Garmin 6",5," "," ","HONK-SPOON",38.069588,-121.91151,38.067326,-121.911579
13360,"MAC24-HONK-15MAY2023",7958,"true","Trawl","MAC",""," "," 2= against flow"," Channel",6.9,NA,NA,NA,"","15:28","15:38",10,NA,NA,38.058891,121.90582,38.058432,121.901027,31506,408232,432364,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","11",11," "," Garmin 6",5," "," ","HONK-SPOON",38.058891,-121.90582,38.058432,-121.901027
13361,"ZOOP24-HONK-15MAY2023",7958,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",9,NA,NA,NA,"","15:28","15:33",5,NA,NA,38.058891,121.90582,38.058491,121.9032,31512,288087,296976,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","1",1," "," Garmin 6",5," "," ","HONK-SPOON",38.058891,-121.90582,38.058491,-121.9032
13362,"NT24-HONK-15MAY2023",7958,"true","Trawl","NT",""," "," 2= against flow"," Channel",9,NA,NA,NA,"","15:28","15:33",5,NA,NA,38.058891,121.90582,38.058491,121.9032,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","4",4," "," Garmin 6",5," "," ","HONK-SPOON",38.058891,-121.90582,38.058491,-121.9032
13363,"MAC25-CHIP-15MAY2023",7959,"true","Trawl","MAC",""," "," 2= against flow"," Channel",1,NA,NA,NA,"","16:14","16:24",10,NA,NA,38.067863,121.91278,38.063285,121.910637,31506,432362,459423,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","11",11," "," Garmin 6",5," "," ","CHIP-UNK",38.067863,-121.91278,38.063285,-121.910637
13364,"ZOOP25-CHIP-15MAY2023",7959,"true","Trawl","ZOOP",""," "," 2= against flow"," Channel",0.9,NA,NA,NA,"","16:14","16:19",5,NA,NA,38.067863,121.91278,38.065669,121.912128,31512,296977,305591,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","1",1," "," Garmin 6",5," "," ","CHIP-UNK",38.067863,-121.91278,38.065669,-121.912128
13365,"NT25-CHIP-15MAY2023",7959,"true","Trawl","NT",""," "," 2= against flow"," Channel",0.9,NA,NA,NA,"","16:14","16:19",5,NA,NA,38.067863,121.91278,38.065669,121.912128,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","4",4," "," Garmin 6",5," "," ","CHIP-UNK",38.067863,-121.91278,38.065669,-121.912128
13366,"LAMOPE01-LIBE-26APR2023",7960,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.8,NA,NA,NA,"","08:51","",NA,NA,NA,38.301366,121.68179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA," "," gps 5; accuracy 3m. not paired. Depth from handheld","LIBE-UNK",38.301366,-121.68179,NA,NA
13367,"LAMOPE02-LOWE-26APR2023",7961,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 3= unknown"," ",1,NA,NA,NA,"","09:57","",NA,NA,NA,38.339952,121.661973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members and Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA," "," gps 5; accuracy 3m. not paired. FRP23-012 = 2 fish in vial","LOWE-CH-E",38.339952,-121.661973,NA,NA
13368,"LAMOPE03-LOWE-26APR2023",7962,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.7,NA,NA,NA,"","10:36","",NA,NA,NA,38.352992,121.656399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members and Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," gps 5. accuracy 3m. not paired. 1 exopal in first tow; depth from handheld. first tow was in wrong direction; reset and started again against flow","LOWE-CH-NE",38.352992,-121.656399,NA,NA
13369,"LAMOPE04-LOWE-26APR2023",7963,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,NA,NA,"","11:10","",NA,NA,NA,38.353857,121.654431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members and Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA," "," gps 5; accuracy 2m. not paired. 1 crayfish found in lampara bucket; not counted","LOWE-CH-NE",38.353857,-121.654431,NA,NA
13370,"LAMOPE05-FLYW-26APR2023",7964,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,NA,NA,"","11:55","",NA,NA,NA,38.360897,121.643492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members and Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA," "," GPS 5 accuracy 2m","FLYW-CH-N",38.360897,-121.643492,NA,NA
13371,"LAMOPE06-FLYW-26APR2023",7965,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,NA,NA,"","12:45","",NA,NA,NA,38.363372,121.643139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members and Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA," "," gps 5; accuracy 2m. not paired. depth from handheld","FLYW-CH-N",38.363372,-121.643139,NA,NA
13372,"LAMOPE07-LIBE-26APR2023",7966,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.6,NA,NA,NA,"","13:48","",NA,NA,NA,38.263942,121.675713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA," "," gps 5; accuracy 2m. not paired. depth from handheld","LIBE-UNK",38.263942,-121.675713,NA,NA
13373,"LAMOPE08-LIBE-26APR2023",7967,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.6,NA,NA,NA,"","14:06","",NA,NA,NA,38.2623,121.685453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," gps 5; accuracy 2m. not paired. chl is 1.09. depth from handheld","LIBE-UNK",38.2623,-121.685453,NA,NA
13374,"BEASEI01-LIBE-26APR2023",7968,"true","Seine","BEASEI",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.6,NA,10,10.5,"","14:36","",NA,NA,NA,38.244686,121.686752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","2",NA," 1-33%"," ",NA," "," gps 5; accuracy 2m. not paired.","LIBE-UNK",38.244686,-121.686752,NA,NA
13375,"BEASEI02-LIBE-26APR2023",7969,"true","Seine","BEASEI",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.5,NA,8,15,"","15:04","",NA,NA,NA,38.24197,121.682398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","2",NA," 1-33%"," ",NA," "," gps 5; accuracy 2m. not paired. Fish UNID tag FRP23-013","LIBE-UNK",38.24197,-121.682398,NA,NA
13381,"LAMOPE01-DECK-10MAY2023",7981,"true","Seine","LAMOPE",""," 3. Complete twist; snag; or large tear"," 2= against flow"," ",NA,NA,NA,NA,"","07:21","",NA,NA,NA,38.084287,121.723911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," Code 3= Net deployment issues; net got turned around; tide pulled net in wrong direction. GPS picked on Google Earth from known sample location - ED 9/11/2023","DECK-TP",38.084287,-121.723911,NA,NA
13383,"LAMOPE02-DECK-10MAY2023",7983,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.9,NA,NA,NA,"","08:33","",NA,NA,NA,38.08432,121.723897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA," "," Depth from handheld. GPS 6 accuracy 3m. GPS calculated in 2023 Sample Inventory - ED 9/11/2023","DECK-TP",38.08432,-121.723897,NA,NA
13384,"BEASEI01-HORS-10MAY2023",7984,"true","Seine","BEASEI",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.1,NA,7.5,15,"","09:09","",NA,NA,NA,38.096885,121.709762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","2",NA," 0%"," ",NA," "," GPS 6 accuracy 3m. Mortality: SPLTAI; SPLITAI brought back to confirm ID; 2 UNIDS in vials; FRP23-016: UNID; FRP23-017: SPLTAI. GPS calculated in 2023 Sample Inventory - ED 9/11/2023","HORS-N",38.096885,-121.709762,NA,NA
13401,"BEASEI02-HORS-10MAY2023",8001,"true","Seine","BEASEI",""," 1. No twists; snags; or tears"," 2= against flow"," ",1,NA,9.25,13,"","09:43","",NA,NA,NA,38.097485,121.709692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","2",NA," 0%"," ",NA," "," GPS 6; accuracy 3m. GPS picked from known sample location in google earth - ED 9/11/2023","HORS-N",38.097485,-121.709692,NA,NA
13402,"LAMOPE01-GRIZ-16MAY2023",8002,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.3,NA,NA,NA,"","09:30","",NA,NA,NA,38.132095,122.00263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 6 accuracy 3m. Depth from handheld. GPS 6 worked this day.","GRIZ-UNK",38.132095,-122.00263,NA,NA
13403,"LAMOPE02-GRIZ-16MAY2023",8003,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,NA,NA,"","09:45","",NA,NA,NA,38.130617,121.997562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," depth from handheld. GPS 6 accuracy 4m","GRIZ-UNK",38.130617,-121.997562,NA,NA
13404,"LAMOPE03-TULE-16MAY2023",8004,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.6,NA,NA,NA,"","10:08","",NA,NA,NA,38.131352,121.99099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," Depth from handheld. GPS 6 accuracy 3m","TULE-CH-LG-M",38.131352,-121.99099,NA,NA
13405,"LAMOPE04-TULE-16MAY2023",8005,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.3,NA,NA,NA,"","10:57","",NA,NA,NA,38.121913,121.982931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 6 accuracy 3m. Depth from handheld","TULE-CH-LG-SE",38.121913,-121.982931,NA,NA
13406,"LAMOPE05-TULE-16MAY2023",8006,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.7,NA,NA,NA,"","11:35","",NA,NA,NA,38.123871,121.984211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 6 accuracy 3m. Depth from handheld","TULE-CH-LG-SE",38.123871,-121.984211,NA,NA
13407,"LAMOPE06-GRIZ-16MAY2023",8007,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.6,NA,NA,NA,"","12:05","",NA,NA,NA,38.117991,122.001085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 6 accuracy 3m. Depth from handheld","GRIZ-UNK",38.117991,-122.001085,NA,NA
13408,"LAMOPE07-RYER-16MAY2023",8008,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.5,NA,NA,NA,"","12:42","",NA,NA,NA,38.089497,122.025071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 6 accuracy 3m. Depth from handheld","RYER-W",38.089497,-122.025071,NA,NA
13409,"LAMOPE08-RYER-16MAY2023",8009,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.2,NA,NA,NA,"","13:07","",NA,NA,NA,38.080661,122.015075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 6 accuracy 3m. Depth from handheld","RYER-CH-LG-M",38.080661,-122.015075,NA,NA
13410,"LAMOPE09-RYER-16MAY2023",8010,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1,NA,NA,NA,"","13:26","",NA,NA,NA,38.081651,122.017746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 6 accuracy 3m. Depth from handheld","RYER-CH-LG-M",38.081651,-122.017746,NA,NA
13411,"LAMOPE01-BROA-18MAY2023",8011,"true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",6,NA,NA,NA,"","08:53","",NA,NA,NA,38.043055,121.841883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 6 accuracy 2m. Code 2: Depth and Waves. Depth from handheld","BROA-EXT",38.043055,-121.841883,NA,NA
13412,"LAMOPE02-BROA-18MAY2023",8012,"true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",8,NA,NA,NA,"","09:11","",NA,NA,NA,38.045395,121.846622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 6 accuracy 3m. Code 2: Depth. Depth from handheld","BROA-INT",38.045395,-121.846622,NA,NA
13413,"LAMOPE03-BROA-18MAY2023",8013,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.5,NA,NA,NA,"","09:36","",NA,NA,NA,38.053578,121.849656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 6 accuracy 3m. Depth from handheld all day.","BROA-INT",38.053578,-121.849656,NA,NA
13414,"LAMOPE04-HONK-18MAY2023",8014,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.1,NA,NA,NA,"","10:18","",NA,NA,NA,38.055795,121.89569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 6 accuracy 3m. Depth from handheld.","HONK-SPOON",38.055795,-121.89569,NA,NA
13415,"LAMOPE05-HONK-18MAY2023",8015,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",3.6,NA,NA,NA,"","10:46","",NA,NA,NA,38.070212,121.911795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 6 accuracy 3m. Depth from handheld.","HONK-SPOON",38.070212,-121.911795,NA,NA
13416,"LAMOPE06-HONK-18MAY2023",8016,"true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",6.9,NA,NA,NA,"","11:07","",NA,NA,NA,38.059799,121.90732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 6 accuracy 3m. Depth from handheld. Code 2: Depth","HONK-SPOON",38.059799,-121.90732,NA,NA
13417,"LAMOPE07-CHIP-18MAY2023",8017,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.9,NA,NA,NA,"","11:21","",NA,NA,NA,38.061417,121.909733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 6 accuracy 3m. Depth from handheld.","CHIP-UNK",38.061417,-121.909733,NA,NA
13418,"LAMOPE08-CHIP-18MAY2023",8018,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.6,NA,NA,NA,"","11:41","",NA,NA,NA,38.066658,121.912626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 6 accuracy 3m. Depth from handheld.","CHIP-UNK",38.066658,-121.912626,NA,NA
13419,"LAMOPE09-CHIP-18MAY2023",8019,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.6,NA,NA,NA,"","12:01","",NA,NA,NA,38.070784,121.913965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 6 accuracy 7m. Depth from handheld.","CHIP-UNK",38.070784,-121.913965,NA,NA
