"","SampleID_frp","OrganismID","VisitNo","QAQC","Boat","Crew","Location","Visit.Date","Station","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData","SiteComments","newStation","newLocation","SampleID_key","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","fixedLatStart","fixedLongStart","fixedLatEnd","fixedLongEnd","X","CommonName.x","subsample","Count","AdjCount","LAB_NAME","Date","effort","CPUE","Visit.Date2","year","month","OrganismCode","FishCode","Code_UCDAVIS","Code_YBFM","CommonName.y","Category","Species","Genus","Family","Order","Class","Phylum","Native","State.Status","Federal.Status","Status.Abrev","LifeStage","FishDiet","Legend_Clams","Legend_Fish_Color_hex","Legend_Fish","Legend_Macro","Legend_Meso","Analy","Analy2","CN","Legend2"
"1008","MAC21-FLYW-27APR2023",218,7879,"true","Mudsucker","BA;AC;DC;ED;AE","Flyway Farms","04/27/2023","FLYW-CH-W","1=0-33% clouds","0=Calm; glassy"," NW"," 1=high slack",53,21.9,6.79,761,9.4,11.2,0.31,1.82,16.4," 1=absent",2," Inside",NA," false"," ","FLYW-CH-W","Yolo Flyway Farms",13112,"Trawl","MAC",""," "," 2= against flow"," Channel",1.2,NA,NA,NA,"","11:23","11:28",5,NA,NA,38.360976,121.643051,38.360859,121.645489,31506,292593,293669,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," Garmin 5",2," "," not enough distance for 10 min mac trawl. 1 large crayfish removed from mac trawl. ",38.360976,-121.643051,38.360859,-121.645489,2282,"Gyraulus",25,59,236,"FRP","2023-04-27",5.6775209808205,41.5674377597622,2023-04-27,2023,4,"143","","","","Gyraulus","Invertebrate","","Gyraulus","Planorbidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Gyraulus",""
"1009","MAC14-TOED-25APR2023",218,7808,"true","NorthRiver","MA;CB;GU;SS","Toe Drain","04/25/2023","TOED-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," N"," 2=ebb",54,21.2,7.58,737,8.8,9.4,0.33,2.25,14.9," 1=absent",2," Inside",NA," false"," Guest AC","TOED-N","Toe Drain",12877,"Trawl","MAC",""," "," 2= against flow"," Channel",5.2,NA,NA,NA,"","12:58","13:08",10,NA,NA,38.360578,121.639805,38.362961,121.638786,31511,755771,774945,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 5",2," "," 17.1 feet- depth for MAC",38.360578,-121.639805,38.362961,-121.638786,2124,"Gyraulus",100,1,1,"FRP","2023-04-25",101.171735396145,0.00988418352304058,2023-04-25,2023,4,"143","","","","Gyraulus","Invertebrate","","Gyraulus","Planorbidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Gyraulus",""
"1010","MAC11-LIBE-17AUG2023",218,8163,"true","Mudsucker","GU;DH;SH;AM;GN","Liberty Island","08/17/2023","LIBE_UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",75,26.1,4.15,208,7.3,7.8,0.09,0.54,13.3," 1=absent",2," Inside",NA," false"," guest is LS","LIBE-UNK","Liberty Island",13605,"Trawl","MAC",""," "," 2= against flow"," Channel",2.7,NA,NA,NA,"","07:54","07:59",5,NA,NA,38.30499,121.675888,38.307003,121.675907,31511,338356,351131,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," "," Garmin 6",4," "," had to redo MAC due to cod end being full of SAV",38.30499,-121.675888,38.307003,-121.675907,1002,"Gyraulus",25,12,48,"FRP","2023-08-17",67.4073703810241,0.712088303232676,2023-08-17,2023,8,"143","","","","Gyraulus","Invertebrate","","Gyraulus","Planorbidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Gyraulus",""
"1011","MAC12-FLYW-06NOV2023",218,8606,"true","Mudsucker","CB;DMC;GU;DH","Flyway Farms","11/06/2023","FLYW-UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," S"," 2=ebb",NA,16.9,9.08,186,8,3.1,0.11,0.4,7.5," 1=absent",2," Inside",NA," false"," secchi hit bottom; guest EP","FLYW-CH-N","Yolo Flyway Farms",14130,"Trawl","MAC",""," "," 2= against flow"," Channel",1.6,NA,NA,NA,"","14:45","14:55",10,NA,NA,38.360963,121.643149,38.360869,121.646596,31507,11172,23817,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," "," ",5," "," shallower than 12cm depth",38.360963,-121.643149,38.360869,-121.646596,1291,"Gyraulus",100,1,1,"FRP","2023-11-06",66.7214245376164,0.0149876895904136,2023-11-06,2023,11,"143","","","","Gyraulus","Invertebrate","","Gyraulus","Planorbidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Gyraulus",""
"1012","MAC23-FLYW-27APR2023",218,7886,"true","Mudsucker","BA;AC;DC;ED;AE","Flyway Farms","04/27/2023","FLYW-CH-ENTRANCE","1=0-33% clouds","0=Calm; glassy"," NW"," 2=ebb",39,23.2,7.73,760,8.9,10,0.21,1.68,16.1," 1=absent",2," Inside",NA," false"," ","FLYW-CH-ENTRANCE","Yolo Flyway Farms",13135,"Trawl","MAC",""," "," 2= against flow"," Channel edge",1.4,NA,NA,NA,"","13:29","13:34",5,NA,NA,38.360596,121.640189,38.360884,121.642934,31506,309383,318877,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," Garmin 5",2," "," mac 5 minutes; hit end of station",38.360596,-121.640189,38.360884,-121.642934,2569,"Gyraulus",100,29,29,"FRP","2023-04-27",50.0951525947117,0.578898326443293,2023-04-27,2023,4,"143","","","","Gyraulus","Invertebrate","","Gyraulus","Planorbidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Gyraulus",""
"1013","MAC14-WINT-30MAY2023",218,7923,"true","Mudsucker","MA;GU;AM;GN","Winter Island","05/30/2023","WINT-CH-INT","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 2=ebb",70,20.1,7.07,176,7,14.8,0.22,0.76,11.3," 1=absent",2," Inside",NA," false"," ","WINT-CH-INT","Winter Island",13252,"Trawl","MAC",""," "," 2= against flow"," Channel",1.3,NA,NA,NA,"","16:14","16:22",8,NA,NA,38.044815,121.84988,38.047422,121.851449,31506,580543,591639,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," Garmin 6",3," "," Mac stopped early due to SAV. Less than one third of cod end filled with SAV.",38.044815,-121.84988,38.047422,-121.851449,2192,"Gyraulus",100,1,1,"FRP","2023-05-30",58.5481159880895,0.0170799688960689,2023-05-30,2023,5,"143","","","","Gyraulus","Invertebrate","","Gyraulus","Planorbidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Gyraulus",""
"1014","MAC14-LOWE-16AUG2023",218,8208,"true","SeaArk","DD;SH;GN","Lower Yolo Ranch","08/16/2023","LOWE-CH-ENTRANCE-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",76,24.7,5.03,221,7.2,8,0.15,0.53,13.6," 1=absent",1," Inside",NA," false"," ","LOWE-CH-ENTRANCE-S","Lower Yolo Ranch",13637,"Trawl","MAC",""," "," 2= against flow"," Channel",2.3,NA,NA,NA,"","10:41","10:46",5,NA,NA,38.341124,121.665389,38.342191,121.665105,31511,303430,314403,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," 34-66%"," Garmin 6",4," "," MAC stopped short because cod end already 1/2 full of filamentous algae",38.341124,-121.665389,38.342191,-121.665105,2055,"Gyraulus",100,11,11,"FRP","2023-08-16",57.8991056900961,0.189985663317104,2023-08-16,2023,8,"143","","","","Gyraulus","Invertebrate","","Gyraulus","Planorbidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Gyraulus",""
"1015","MAC22-FLYW-27APR2023",218,7881,"true","Mudsucker","BA;AC;DC;ED;AE","Flyway Farms","04/27/2023","FLYW-CH-N","1=0-33% clouds","0=Calm; glassy"," NW"," 2=ebb",46,23.7,7.19,764,9.4,8.5,0.25,1.43,16.2," 1=absent",2," Inside",NA," false"," ","FLYW-CH-N","Yolo Flyway Farms",13119,"Trawl","MAC",""," "," 2= against flow"," Channel",1.2,NA,NA,NA,"","12:15","12:23",8,NA,NA,38.361042,121.642987,38.364774,121.642908,31506,293571,309321,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," Garmin 5",3," "," mac stopped early because of sav",38.361042,-121.642987,38.364774,-121.642908,2414,"Gyraulus",100,49,49,"FRP","2023-04-27",83.1049771820845,0.589615708486871,2023-04-27,2023,4,"143","","","","Gyraulus","Invertebrate","","Gyraulus","Planorbidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Gyraulus",""
"1016","MAC12-PROS-10MAY2023",218,7818,"true","Airboat","MA;DMC;SH;GN","Prospect Island","05/10/2023","PROS-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",36,16.9,5.52,162,7,16.8,1.34,4.87,9.5," 1=absent",1," Inside",NA," false"," ","PROS-S","Prospect Island",12906,"Trawl","MAC",""," "," 3= unknown"," Channel",1.2,NA,NA,NA,"","10:50","10:59",8.5,NA,NA,38.24621,121.660371,38.251992,121.661586,31511,61615,83686,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 5",2," "," ",38.24621,-121.660371,38.251992,-121.661586,1400,"Gyraulus",100,28,28,"FRP","2023-05-10",116.457774691161,0.240430491431373,2023-05-10,2023,5,"143","","","","Gyraulus","Invertebrate","","Gyraulus","Planorbidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Gyraulus",""
"1017","MAC11-LOWE-09MAY2023",218,7870,"true","Mudsucker","DMC;DD;GN;AAC","Lower Yolo Ranch","05/09/2023","LOWE-CH-W","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",44,17.7,7.75,624,7.8,13.3,0.65,0.9,20.9," 1=absent",1," Inside",NA," false"," ","LOWE-CH-W","Lower Yolo Ranch",13080,"Trawl","MAC",""," "," 2= against flow"," Channel",1.5,NA,NA,NA,"","09:45","09:55",10,NA,NA,38.349043,121.657847,38.350493,121.662809,31511,964318,984843,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," 34-66%"," Garmin 6",3," "," mac net completely out of water for 5 seconds. mac veg ~ 1/3 cod end",38.3440963333333,-121.666606,38.3455463333333,-121.671568,1036,"Gyraulus",100,2,2,"FRP","2023-05-09",108.300295661097,0.0184671702675547,2023-05-09,2023,5,"143","","","","Gyraulus","Invertebrate","","Gyraulus","Planorbidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Gyraulus",""
"1018","MAC12-LOWE-16AUG2023",218,8206,"true","SeaArk","DD;SH;GN","Lower Yolo Ranch","08/16/2023","LOWE-CH-NE","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",110,24.5,5.08,209,7.3,4.3,0.16,0.52,12.9," 1=absent",1," Inside",NA," false"," ","LOWE-CH-NE","Lower Yolo Ranch",13633,"Trawl","MAC",""," "," 2= against flow"," Channel",1.5,NA,NA,NA,"","09:17","09:27",10,NA,NA,38.350597,121.660899,38.352202,121.658744,31511,263946,281041,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," 1-33%"," Garmin 6",4," "," cod-end about 1/3 filled with filamentous algae in MAC sample",38.350597,-121.660899,38.352202,-121.658744,1372,"Gyraulus",100,16,16,"FRP","2023-08-16",90.2018784081101,0.17737989809491,2023-08-16,2023,8,"143","","","","Gyraulus","Invertebrate","","Gyraulus","Planorbidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Gyraulus",""
"1019","MAC11-TULE-14NOV2023",223,8626,"true","Mudsucker","CB;AC;DH;GN","Tule Red","11/14/2023","TULE-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," N"," 2=ebb",65,15.5,10.18,14704,8.1,10.4,0.44,1.75,8.3," 1=absent",1," Inside",NA," false"," hknl striper 60 cm healthy; 47 cm healthy; main channel near back side channel with pole in mouth. gps starting of trawl. striper 41 cm healthy from tidal pond end gps of trawl. other: ","TULE-CH-LG-SE","Tule Red",14162,"Trawl","MAC",""," "," 2= against flow"," Channel",2,NA,NA,NA,"","14:29","14:39",10,NA,NA,38.121495,121.981814,38.123714,121.980275,31506,8393,24505,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",11,11," "," ",5," "," did a turn around in channel to tidal pond (trawled in tidal pond)",38.121495,-121.981814,38.123714,-121.980275,1124,"Haliplidae Larvae",100,1,1,"FRP","2023-11-14",85.0150725306505,0.0117626200888021,2023-11-14,2023,11,"235","","","","Haliplidae Larvae","Invertebrate","","","Haliplidae","Coleoptera","Insecta","Arthropoda","","Moderate Concern","","","larvae",FALSE,"Present",NA,"","Insecta Larvae","Insecta","Coleoptera","Insecta","Haliplidae",""
"1020","MAC23-FLYW-16AUG2023",223,8204,"true","Mudsucker","AC;DMC;ED;GU;DH","Flyway Farms","08/16/2023","FLYW-CH-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",59,25.4,4.05,205,7.1,11.1,0.36,0.5,14.1," 1=absent",1," Inside",NA," false"," ","FLYW-CH-N","Yolo Flyway Farms",13629,"Trawl","MAC",""," "," 2= against flow"," Channel",0.9,NA,NA,NA,"","09:24","09:33",9,NA,NA,38.361237,121.643025,38.364062,121.643165,31506,607611,621094,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," Garmin 5",2," "," +1 bullfrog tadpole in MAC released alive",38.361237,-121.643025,38.364062,-121.643165,2548,"Haliplidae Larvae",100,5,5,"FRP","2023-08-16",71.143136974352,0.0702808480571016,2023-08-16,2023,8,"235","","","","Haliplidae Larvae","Invertebrate","","","Haliplidae","Coleoptera","Insecta","Arthropoda","","Moderate Concern","","","larvae",FALSE,"Present",NA,"","Insecta Larvae","Insecta","Coleoptera","Insecta","Haliplidae",""
"1021","MAC13-LIBE-17AUG2023",229,8181,"true","Mudsucker","GU;DH;SH;AM;GN","Liberty Island","08/17/2023","LIBE_UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",157,23.2,7.54,136,7.6,2.9,0.09,0.31,6.1," 1=absent",2," Inside",NA," false"," ","LIBE-UNK","Liberty Island",13621,"Trawl","MAC",""," "," 2= against flow"," Channel",4,NA,NA,NA,"","10:10","10:15",5,NA,NA,38.243141,121.683209,38.245347,121.682458,31511,362548,374113,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," "," Garmin 6",4," "," MAC trawl cut short because cod-end filled 50% with filamentous algae",38.243141,-121.683209,38.245347,-121.682458,1680,"Hemiptera Other",100,1,1,"FRP","2023-08-17",61.0227975308449,0.0163873181902966,2023-08-17,2023,8,"127","","","","Hemiptera Other","Invertebrate","","","","Hemiptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Hemiptera","Insecta","Hemiptera Other",""
"1022","MAC11-TULE-14NOV2023",229,8626,"true","Mudsucker","CB;AC;DH;GN","Tule Red","11/14/2023","TULE-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," N"," 2=ebb",65,15.5,10.18,14704,8.1,10.4,0.44,1.75,8.3," 1=absent",1," Inside",NA," false"," hknl striper 60 cm healthy; 47 cm healthy; main channel near back side channel with pole in mouth. gps starting of trawl. striper 41 cm healthy from tidal pond end gps of trawl. other: ","TULE-CH-LG-SE","Tule Red",14162,"Trawl","MAC",""," "," 2= against flow"," Channel",2,NA,NA,NA,"","14:29","14:39",10,NA,NA,38.121495,121.981814,38.123714,121.980275,31506,8393,24505,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",11,11," "," ",5," "," did a turn around in channel to tidal pond (trawled in tidal pond)",38.121495,-121.981814,38.123714,-121.980275,1119,"Hemiptera Other",100,1,1,"FRP","2023-11-14",85.0150725306505,0.0117626200888021,2023-11-14,2023,11,"127","","","","Hemiptera Other","Invertebrate","","","","Hemiptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Hemiptera","Insecta","Hemiptera Other",""
"1023","MAC12-TULE-14NOV2023",229,8627,"true","Mudsucker","CB;AC;DH;GN","Tule Red","11/14/2023","TULE-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," N"," 2=ebb",93,15.6,10.23,14774,8.1,5.8,0.37,1.58,8.5," 1=absent",1," Inside",NA," false"," ","TULE-CH-SM-11","Tule Red",14164,"Trawl","MAC",""," "," 2= against flow"," Channel",2.7,NA,NA,NA,"","15:07","15:15",7.5,NA,NA,38.121201,121.982038,38.118519,121.981897,31506,24531,38241,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",11,11," "," ",5," "," stopped at 7.5 min where channel narrowed",38.121201,-121.982038,38.118519,-121.981897,1459,"Hemiptera Other",100,1,1,"FRP","2023-11-14",72.3409039470716,0.0138234379920336,2023-11-14,2023,11,"127","","","","Hemiptera Other","Invertebrate","","","","Hemiptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Hemiptera","Insecta","Hemiptera Other",""
"1024","MAC13-WINT-30MAY2023",229,7922,"true","Mudsucker","MA;GU;AM;GN","Winter Island","05/30/2023","WINT-CH-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",90,19.9,7.3,122,7.1,6.8,0.13,0.47,9.8," 1=absent",2," Inside",NA," false"," ","WINT-CH-INT","Winter Island",13245,"Trawl","MAC",""," "," 2= against flow"," Channel",1.9,NA,NA,NA,"","15:30","15:40",10,NA,NA,38.032344,121.842924,38.034228,121.843963,31506,565593,580518,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," Garmin 6",3," "," Veg in cod end less than one third.",38.032344,-121.842924,38.034228,-121.843963,1890,"Hemiptera Other",100,1,1,"FRP","2023-05-30",78.7518593296896,0.0126981128891645,2023-05-30,2023,5,"127","","","","Hemiptera Other","Invertebrate","","","","Hemiptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Hemiptera","Insecta","Hemiptera Other",""
"1025","MAC23-RYER-05SEP2023",229,8223,"true","Kvichak","CB;ED;GU;AM","Ryer Island","09/05/2023","RYER-CH-LG-M","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",58,20.9,6.82,10570,7.2,9.2,0.25,0.32,10.8," 2=low",1," Inside",NA," false"," guest: Leigh","RYER-CH-LG-M","Ryer Island",13665,"Trawl","MAC",""," "," 2= against flow"," Channel",2,NA,NA,NA,"","10:58","11:08",10,NA,NA,38.080687,122.016961,38.082893,122.013112,31511,581929,600500,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 5",2," "," ",38.080687,-122.016961,38.082893,-122.013112,2641,"Hemiptera Other",100,1,1,"FRP","2023-09-05",97.9900019840312,0.0102051227651058,2023-09-05,2023,9,"127","","","","Hemiptera Other","Invertebrate","","","","Hemiptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Hemiptera","Insecta","Hemiptera Other",""
"1026","MAC13-MINE-27APR2023",229,7943,"true","Kvichak","DMC;GU;GN","Miner Slough","04/27/2023","MINE-M","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NA"," 2=ebb",62,16,9.88,112,7.5,10.8,0.5,0.35,5," 1=absent",1," Inside",NA," false"," ","MINE-M","Miner Slough",13320,"Trawl","MAC",""," "," 2= against flow"," Channel",6.5,NA,NA,NA,"","13:27","13:37",10,NA,NA,38.259928,121.643641,38.260851,121.64341,31511,807346,828692,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 6",3," "," ",38.2549813333333,-121.6524,38.2559043333333,-121.652169,1740,"Hemiptera Other",100,1,1,"FRP","2023-04-27",112.632307487541,0.00887844724401668,2023-04-27,2023,4,"127","","","","Hemiptera Other","Invertebrate","","","","Hemiptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Hemiptera","Insecta","Hemiptera Other",""
"1027","MAC14-LOWE-16AUG2023",229,8208,"true","SeaArk","DD;SH;GN","Lower Yolo Ranch","08/16/2023","LOWE-CH-ENTRANCE-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",76,24.7,5.03,221,7.2,8,0.15,0.53,13.6," 1=absent",1," Inside",NA," false"," ","LOWE-CH-ENTRANCE-S","Lower Yolo Ranch",13637,"Trawl","MAC",""," "," 2= against flow"," Channel",2.3,NA,NA,NA,"","10:41","10:46",5,NA,NA,38.341124,121.665389,38.342191,121.665105,31511,303430,314403,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," 34-66%"," Garmin 6",4," "," MAC stopped short because cod end already 1/2 full of filamentous algae",38.341124,-121.665389,38.342191,-121.665105,2042,"Hemiptera Other",100,1,1,"FRP","2023-08-16",57.8991056900961,0.0172714239379185,2023-08-16,2023,8,"127","","","","Hemiptera Other","Invertebrate","","","","Hemiptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Hemiptera","Insecta","Hemiptera Other",""
"1028","MAC11-DECK-08NOV2023",229,8525,"true","SeaArk","DMC;DH;GN","Decker Island","11/08/2023","DECK-CH-INT","1=0-33% clouds","0=Calm; glassy"," N"," 2=ebb",NA,15.8,9.99,193,7.7,5,0.15,0.32,5.7," 1=absent",2," Inside",NA," false"," no secchi because giant log flowed down and disrupted sediment.","DECK-CH-INT","Decker Island",14025,"Trawl","MAC",""," "," 2= against flow"," Channel",1.5,NA,54,NA,"","13:48","00:00",NA,NA,NA,38.084865,121.723397,NA,NA,31507,109000,111473,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","5.Boogie board",5,5," "," ",5," "," Each tow is 9m; modified boogie board with pulley system",38.084865,-121.723397,NA,NA,925,"Hemiptera Other",100,1,1,"FRP","2023-11-08",10.6028752058656,0.0943140403507528,2023-11-08,2023,11,"127","","","","Hemiptera Other","Invertebrate","","","","Hemiptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Hemiptera","Insecta","Hemiptera Other",""
"1029","MAC11-WTIB-07NOV2023",229,8611,"true","Chinook","MA;SH;AM;GN","Webb Tract Islands and Berms","11/07/2023","WTIB-UNK","1=0-33% clouds","3= wind 8-12 mph; large wavelets"," W"," 2=ebb",120,16.6,9.36,170,7.6,6.1,0.22,0.34,8.1," 1=absent",1," Outside",NA," false"," ","WTIB-UNK","Webb Tract Island and Berm",14137,"Trawl","MAC",""," "," 2= against flow"," Channel",9.4,NA,NA,NA,"","14:26","14:36",10,NA,NA,38.097978,121.593205,38.095178,121.583198,31506,829339,859021,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," ",5," "," net slipped off at beginning of trawl for 30 seconds. trace amounts of filalg",38.097978,-121.593205,38.095178,-121.583198,1186,"Hemiptera Other",100,1,1,"FRP","2023-11-07",156.617265569437,0.00638499207839027,2023-11-07,2023,11,"127","","","","Hemiptera Other","Invertebrate","","","","Hemiptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Hemiptera","Insecta","Hemiptera Other",""
"1030","MAC24-RYER-05SEP2023",229,8224,"true","Kvichak","CB;ED;GU;AM","Ryer Island","09/05/2023","RYER-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",58,21.1,6.85,10591,7.2,8.2,0.22,0.28,10.7," 2=low",1," Inside",NA," false"," tides shifting/wonky","RYER-S","Ryer Island",13667,"Trawl","MAC",""," "," 2= against flow"," Channel",2.6,NA,NA,NA,"","11:34","11:44",10,NA,NA,38.080988,122.017567,38.077346,122.013813,31511,600520,621564,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 5",2," "," ",38.080988,-122.017567,38.077346,-122.013813,2774,"Hemiptera Other",100,1,1,"FRP","2023-09-05",111.03880252824,0.00900586080929386,2023-09-05,2023,9,"127","","","","Hemiptera Other","Invertebrate","","","","Hemiptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Hemiptera","Insecta","Hemiptera Other",""
