"","VisitNo","SampleID_key","SampleID_frp","QAQC.x","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData.x","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","Flagged_Data","QAQC.y","Boat","Crew","Location","Visit.Date","Station","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData.y","SiteComments","Visit.Date2","year","month","DateTime","Season"
"341",7901,13165,"NT23-WTIB-12APR2023","true","Trawl","NT",""," "," 2= against flow"," Channel",1.2,NA,NA,NA,"","12:26","00:00",5.5,NA,NA,38.101095,121.581176,38.099945,121.581385,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","",NA," "," Garmin 6",3," "," ",NA,"true","Mudsucker","MA;ED;GU;AM","Webb Tract Island and Berms","04/12/2023","WTIB-CH-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",57,15.1,8.14,160,7.1,8,0.31,0.43,14.7," 1=absent",1," Inside",NA," false"," Guest= Alec Strachan.  MAC23-WTIB-12APR2023 in 1 gallon bag (1/2) and 500 mL jar (2/2). Repeated trawl over same area to complete 5 min trawls. Same start and end for all trawls (GPS). MAC done right after Zoop and NT; time was not recorded.",2023-04-12,2023,4,"2023-04-12 12:26","Spring"
"342",7901,13162,"MAC23-WTIB-12APR2023","true","Trawl","MAC",""," "," 2= against flow"," Channel",1.2,NA,NA,NA,"","12:26","00:00",5.5,NA,NA,38.101095,121.581176,38.099945,121.581385,31511,351051,359851,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","5",5," "," Garmin 6",3," "," ",NA,"true","Mudsucker","MA;ED;GU;AM","Webb Tract Island and Berms","04/12/2023","WTIB-CH-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",57,15.1,8.14,160,7.1,8,0.31,0.43,14.7," 1=absent",1," Inside",NA," false"," Guest= Alec Strachan.  MAC23-WTIB-12APR2023 in 1 gallon bag (1/2) and 500 mL jar (2/2). Repeated trawl over same area to complete 5 min trawls. Same start and end for all trawls (GPS). MAC done right after Zoop and NT; time was not recorded.",2023-04-12,2023,4,"2023-04-12 12:26","Spring"
"343",7902,13166,"FAV22-WTIB-12APR2023","true","MI","FAV",""," "," "," Channel edge",2.3,NA,NA,NA,"","08:48","",NA,NA,0.5,38.100203,121.58125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 3",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," Garmin 6",3," "," ",NA,"true","Mudsucker","MA;ED;GU;AM","Webb Tract Island and Berms","04/12/2023","WTIB-CH-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 1=high slack",69,14.6,9.34,156,7.4,7.5,0.34,0.47,14.4," 1=absent",1," Inside",NA," false"," guest= alec strachan",2023-04-12,2023,4,"2023-04-12 08:48","Spring"
"344",7902,13167,"PPG23-WTIB-12APR2023","true","MI","PPG",""," "," "," Channel",2.3,NA,NA,NA,"","08:48","",NA,NA,2.3,38.100203,121.58125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 1",70,0,0,0,0,30,NA,NA," false"," "," ","","",NA," "," Garmin 6",3," "," ",NA,"true","Mudsucker","MA;ED;GU;AM","Webb Tract Island and Berms","04/12/2023","WTIB-CH-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 1=high slack",69,14.6,9.34,156,7.4,7.5,0.34,0.47,14.4," 1=absent",1," Inside",NA," false"," guest= alec strachan",2023-04-12,2023,4,"2023-04-12 08:48","Spring"
"345",7903,13168,"EAV11-CHIP-15MAY2023","true","MI","EAV",""," "," "," Channel edge",0.8,NA,NA,NA,"","10:02","",NA,NA,0.4,38.059711,121.908589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 1",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," Garmin 5",2," "," 70 stems sampled; no PVC sampled because of water depth in interior.",NA,"true","Kayak","DC;DD;GN;SS","Chipps Island","05/15/2023","CHIP-UNK","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 4=flood",42,17.4,7.65,210,7.1,14.8,0.45,0.9,10.8," 1=absent",1," Inside",NA," false"," Dave Contreras is volunteer boat op (kayaks transported by Mudsucker).",2023-05-15,2023,5,"2023-05-15 10:02","Spring"
"346",7904,13178,"PPG13-CHIP-15MAY2023","true","MI","PPG",""," "," "," Channel edge",2.1,NA,NA,NA,"","13:52","",NA,NA,2.1,38.056763,121.920284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 1",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," Garmin 5",3," "," substrate composition not recorded",NA,"true","Mudsucker","DC;DD;GN;SS","Chipps Island","05/15/2023","CHIP-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",31,18.9,9.07,168,7.5,19.9,0.39,1.28,8.3," 1=absent",1," Inside",NA," false"," Redid MAC because cod end has STUPEC. Start GPS= 38.056051; 121.9253435 (14:26). End GPS= 38.057146; 121.922411 (14:31). Larval fish in MAC.",2023-05-15,2023,5,"2023-05-15 13:52","Spring"
"347",7904,13170,"ZOOP11-CHIP-15MAY2023","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",2.2,NA,NA,NA,"","14:05","14:10",5,NA,NA,38.056123,121.925376,38.057149,121.922739,31508,265887,269747,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","4",9," "," Garmin 5",3," "," ",NA,"true","Mudsucker","DC;DD;GN;SS","Chipps Island","05/15/2023","CHIP-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",31,18.9,9.07,168,7.5,19.9,0.39,1.28,8.3," 1=absent",1," Inside",NA," false"," Redid MAC because cod end has STUPEC. Start GPS= 38.056051; 121.9253435 (14:26). End GPS= 38.057146; 121.922411 (14:31). Larval fish in MAC.",2023-05-15,2023,5,"2023-05-15 14:05","Spring"
"348",7904,13174,"SAV11-CHIP-15MAY2023","true","MI","SAV",""," "," "," Channel edge",1.6,NA,NA,NA,"","13:52","",NA,NA,1,38.056763,121.920284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 1",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," Garmin 5",2," "," ",NA,"true","Mudsucker","DC;DD;GN;SS","Chipps Island","05/15/2023","CHIP-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",31,18.9,9.07,168,7.5,19.9,0.39,1.28,8.3," 1=absent",1," Inside",NA," false"," Redid MAC because cod end has STUPEC. Start GPS= 38.056051; 121.9253435 (14:26). End GPS= 38.057146; 121.922411 (14:31). Larval fish in MAC.",2023-05-15,2023,5,"2023-05-15 13:52","Spring"
"349",7904,13176,"SR11-CHIP-15MAY2023","true","MI","SR",""," "," "," Channel edge",1.6,NA,NA,NA,"","13:52","",NA,NA,1.6,38.056763,121.920284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," Garmin 5",2," "," ",NA,"true","Mudsucker","DC;DD;GN;SS","Chipps Island","05/15/2023","CHIP-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",31,18.9,9.07,168,7.5,19.9,0.39,1.28,8.3," 1=absent",1," Inside",NA," false"," Redid MAC because cod end has STUPEC. Start GPS= 38.056051; 121.9253435 (14:26). End GPS= 38.057146; 121.922411 (14:31). Larval fish in MAC.",2023-05-15,2023,5,"2023-05-15 13:52","Spring"
"350",7904,13172,"NT11-CHIP-15MAY2023","true","Trawl","NT",""," "," 2= against flow"," Channel",2.2,NA,NA,NA,"","14:05","14:10",5,NA,NA,38.056123,121.925376,38.057149,121.922739,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","3",5," "," Garmin 5",3," "," ",NA,"true","Mudsucker","DC;DD;GN;SS","Chipps Island","05/15/2023","CHIP-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",31,18.9,9.07,168,7.5,19.9,0.39,1.28,8.3," 1=absent",1," Inside",NA," false"," Redid MAC because cod end has STUPEC. Start GPS= 38.056051; 121.9253435 (14:26). End GPS= 38.057146; 121.922411 (14:31). Larval fish in MAC.",2023-05-15,2023,5,"2023-05-15 14:05","Spring"
"351",7904,13169,"MAC11-CHIP-15MAY2023","true","Trawl","MAC",""," "," 2= against flow"," Channel",2.3,NA,NA,NA,"","14:26","14:31",5,NA,NA,38.056051,121.925345,38.057146,121.922411,31511,132256,143803,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","5",5," "," Garmin 5",3," "," Larval fish in MAC",NA,"true","Mudsucker","DC;DD;GN;SS","Chipps Island","05/15/2023","CHIP-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",31,18.9,9.07,168,7.5,19.9,0.39,1.28,8.3," 1=absent",1," Inside",NA," false"," Redid MAC because cod end has STUPEC. Start GPS= 38.056051; 121.9253435 (14:26). End GPS= 38.057146; 121.922411 (14:31). Larval fish in MAC.",2023-05-15,2023,5,"2023-05-15 14:26","Spring"
"352",7905,13180,"PPG14-LIBE-08MAY2023","true","MI","PPG",""," "," "," Channel edge",0.3,NA,NA,NA,"","12:36","",NA,NA,0.3,38.24584,121.679105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 2",80,0,0,0,0,20,NA,NA," false"," "," ","","",NA," "," ",NA," "," ppg 14 - lid broken; placed into new jar back at lab. fixed by placing new lid on it. lost ~1% of sample but no clams",NA,"true","Mudsucker","DC;ED;DD;AM;GN","Liberty Island","05/08/2023","LIBE_UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,15.9,10.92,297,8.4,8.1,0.15,0.8,8.6," 1=absent",2," Inside",NA," false"," secchi hit bottom @61 cm. ",2023-05-08,2023,5,"2023-05-08 12:36","Spring"
"353",7905,13175,"NT14-LIBE-08MAY2023","true","Trawl","NT",""," "," 2= against flow"," Channel",1.7,NA,NA,NA,"","12:55","13:00",5,NA,NA,38.245874,121.678957,38.248409,121.678462,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," true"," true"," 1.Surface","1.Boat","3",5," "," Garmin 5",5," "," nt use either 1/2 mac flowmeter or GPS for flowmeter; redo on zoop ",NA,"true","Mudsucker","DC;ED;DD;AM;GN","Liberty Island","05/08/2023","LIBE_UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,15.9,10.92,297,8.4,8.1,0.15,0.8,8.6," 1=absent",2," Inside",NA," false"," secchi hit bottom @61 cm. ",2023-05-08,2023,5,"2023-05-08 12:55","Spring"
"354",7905,13177,"SAV11-LIBE-08MAY2023","true","MI","SAV",""," "," "," Channel edge",1.3,NA,NA,NA,"","12:36","",NA,NA,0.7,38.24584,121.679105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 3",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," Garmin 5",5," "," ",NA,"true","Mudsucker","DC;ED;DD;AM;GN","Liberty Island","05/08/2023","LIBE_UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,15.9,10.92,297,8.4,8.1,0.15,0.8,8.6," 1=absent",2," Inside",NA," false"," secchi hit bottom @61 cm. ",2023-05-08,2023,5,"2023-05-08 12:36","Spring"
"355",7905,13171,"MAC14-LIBE-08MAY2023","true","Trawl","MAC",""," "," 2= against flow"," Channel",1.9,NA,NA,NA,"","12:55","13:05",3,NA,NA,38.245874,121.678957,38.251218,121.677706,31511,939383,964280,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","5",5," "," Garmin 5",5," "," Duration doesn't match time; ",NA,"true","Mudsucker","DC;ED;DD;AM;GN","Liberty Island","05/08/2023","LIBE_UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,15.9,10.92,297,8.4,8.1,0.15,0.8,8.6," 1=absent",2," Inside",NA," false"," secchi hit bottom @61 cm. ",2023-05-08,2023,5,"2023-05-08 12:55","Spring"
"356",7905,13179,"SR11-LIBE-08MAY2023","true","MI","SR",""," "," "," Channel edge",1.3,NA,NA,NA,"","12:36","",NA,NA,0.7,38.24584,121.679105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," Garmin 5",5," "," ",NA,"true","Mudsucker","DC;ED;DD;AM;GN","Liberty Island","05/08/2023","LIBE_UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,15.9,10.92,297,8.4,8.1,0.15,0.8,8.6," 1=absent",2," Inside",NA," false"," secchi hit bottom @61 cm. ",2023-05-08,2023,5,"2023-05-08 12:36","Spring"
"357",7905,13173,"ZOOP14-LIBE-08MAY2023","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.8,NA,NA,NA,"","13:11","13:14",3,NA,NA,38.246396,121.679557,38.24793,121.678859,31508,210976,214504,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","4",9," "," Garmin 5",5," ","  redo on zoop becuase it got clogged and flowmeter wasnt spinning so redid zoop for 3 mins. ",NA,"true","Mudsucker","DC;ED;DD;AM;GN","Liberty Island","05/08/2023","LIBE_UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,15.9,10.92,297,8.4,8.1,0.15,0.8,8.6," 1=absent",2," Inside",NA," false"," secchi hit bottom @61 cm. ",2023-05-08,2023,5,"2023-05-08 13:11","Spring"
"358",7906,13182,"ZOOP12-CHIP-15MAY2023","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.2,NA,NA,NA,"","15:31","15:36",5,NA,NA,38.059301,121.907106,NA,NA,31508,269744,275584,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","4.Flux","4",9," "," Garmin 5",2," "," ",NA,"true","Mudsucker","DC;DD;GN;SS","Chipps Island","05/15/2023","CHIP-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",47,19.1,7.9,193,7.1,17.4,0.22,0.76,9.7," 1=absent",1," Inside",NA," false"," Larval fish in MAC/NT.",2023-05-15,2023,5,"2023-05-15 15:31","Spring"
"359",7906,13181,"MAC12-CHIP-15MAY2023","true","Trawl","MAC",""," "," 2= against flow"," Channel",1.2,NA,NA,NA,"","15:31","15:41",10,NA,NA,38.059301,121.907106,NA,NA,31511,143903,151865,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","4.Flux","5",5," "," Garmin 5",2," "," Larval fish in MAC/NT",NA,"true","Mudsucker","DC;DD;GN;SS","Chipps Island","05/15/2023","CHIP-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",47,19.1,7.9,193,7.1,17.4,0.22,0.76,9.7," 1=absent",1," Inside",NA," false"," Larval fish in MAC/NT.",2023-05-15,2023,5,"2023-05-15 15:31","Spring"
"360",7906,13184,"NT12-CHIP-15MAY2023","true","Trawl","NT",""," "," 2= against flow"," Channel",1.2,NA,NA,NA,"","15:31","15:36",5,NA,NA,38.059301,121.907106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","4.Flux","3",5," "," Garmin 5",2," "," Larval fish in MAC/NT",NA,"true","Mudsucker","DC;DD;GN;SS","Chipps Island","05/15/2023","CHIP-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",47,19.1,7.9,193,7.1,17.4,0.22,0.76,9.7," 1=absent",1," Inside",NA," false"," Larval fish in MAC/NT.",2023-05-15,2023,5,"2023-05-15 15:31","Spring"
"361",7907,13187,"EAV13-LIBE-08MAY2023","true","MI","EAV",""," "," "," Channel edge",1.4,NA,NA,NA,"","11:18","",NA,NA,0.7,38.277924,121.666807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 3",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," ~70 stems sampled",NA,"true","Mudsucker","DC;ED;DD;AM;GN","Liberty Island","05/08/2023","LIBE_UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",101,16.7,9.32,406,8.3,5,0.09,0.49,11," 1=absent",2," Inside",NA," false"," DC is boat op. ",2023-05-08,2023,5,"2023-05-08 11:18","Spring"
"362",7907,13183,"MAC13-LIBE-08MAY2023","true","Trawl","MAC",""," "," 2= against flow"," Channel",1.3,NA,NA,NA,"","11:29","11:39",10,NA,NA,38.278036,121.666888,38.28294,121.667803,31511,917416,939374,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","5",5," 34-66%"," Garmin 5",3," "," ",NA,"true","Mudsucker","DC;ED;DD;AM;GN","Liberty Island","05/08/2023","LIBE_UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",101,16.7,9.32,406,8.3,5,0.09,0.49,11," 1=absent",2," Inside",NA," false"," DC is boat op. ",2023-05-08,2023,5,"2023-05-08 11:29","Spring"
"363",7907,13185,"ZOOP13-LIBE-08MAY2023","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.3,NA,NA,NA,"","11:29","11:34",5,NA,NA,38.278036,121.666888,38.280475,121.667338,31508,200494,206237,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","4",9," "," Garmin 5",5," "," ",NA,"true","Mudsucker","DC;ED;DD;AM;GN","Liberty Island","05/08/2023","LIBE_UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",101,16.7,9.32,406,8.3,5,0.09,0.49,11," 1=absent",2," Inside",NA," false"," DC is boat op. ",2023-05-08,2023,5,"2023-05-08 11:29","Spring"
"364",7907,13186,"NT13-LIBE-08MAY2023","true","Trawl","NT",""," "," 2= against flow"," Channel",1.3,NA,NA,NA,"","11:29","11:34",5,NA,NA,38.278036,121.666888,38.280475,121.667338,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","3",5," 34-66%"," Garmin 5",3," "," ",NA,"true","Mudsucker","DC;ED;DD;AM;GN","Liberty Island","05/08/2023","LIBE_UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",101,16.7,9.32,406,8.3,5,0.09,0.49,11," 1=absent",2," Inside",NA," false"," DC is boat op. ",2023-05-08,2023,5,"2023-05-08 11:29","Spring"
"365",7907,13188,"PPG13-LIBE-08MAY2023","true","MI","PPG",""," "," "," Channel edge",1.5,NA,NA,NA,"","11:18","",NA,NA,1.5,38.277924,121.666807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 2",30,60,5,0,0,5,NA,NA," false"," "," ","","",NA," "," Garmin 5",3," "," ",NA,"true","Mudsucker","DC;ED;DD;AM;GN","Liberty Island","05/08/2023","LIBE_UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",101,16.7,9.32,406,8.3,5,0.09,0.49,11," 1=absent",2," Inside",NA," false"," DC is boat op. ",2023-05-08,2023,5,"2023-05-08 11:18","Spring"
"366",7908,13190,"ZOOP24-WTIB-12APR2023","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",4.2,NA,NA,NA,"","14:17","14:22",5,NA,NA,38.102802,121.584709,38.101879,121.581836,31512,139077,148150,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","1",1," "," Garmin 6",4," "," ",NA,"true","Mudsucker","MA;ED;GU;AM","Webb Tract Island and Berms","04/12/2023","WTIB-CH-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",58,15.6,10.95,154,7.8,11.3,0.38,0.78,13.2," 1=absent",1," Outside",NA," false"," ",2023-04-12,2023,4,"2023-04-12 14:17","Spring"
"367",7908,13189,"MAC24-WTIB-12APR2023","true","Trawl","MAC",""," "," 2= against flow"," Channel",4.4,NA,NA,NA,"","14:17","14:24",6.8,NA,NA,38.102802,121.584709,38.101528,121.580856,31511,359878,374059,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","5",5," "," Garmin 6",4," "," MAC 6 minutes and 50 seconds.",NA,"true","Mudsucker","MA;ED;GU;AM","Webb Tract Island and Berms","04/12/2023","WTIB-CH-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",58,15.6,10.95,154,7.8,11.3,0.38,0.78,13.2," 1=absent",1," Outside",NA," false"," ",2023-04-12,2023,4,"2023-04-12 14:17","Spring"
"368",7908,13194,"EAV22-WTIB-12APR2023","true","MI","EAV",""," "," "," Channel edge",0.4,NA,NA,NA,"","13:59","",NA,NA,0.8,38.102673,121.584772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 1",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," Garmin 6",4," "," stems sampled= 30; trace amount of IRIS",NA,"true","Mudsucker","MA;ED;GU;AM","Webb Tract Island and Berms","04/12/2023","WTIB-CH-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",58,15.6,10.95,154,7.8,11.3,0.38,0.78,13.2," 1=absent",1," Outside",NA," false"," ",2023-04-12,2023,4,"2023-04-12 13:59","Spring"
"369",7908,13192,"NT24-WTIB-12APR2023","true","Trawl","NT",""," "," 2= against flow"," Channel",4.2,NA,NA,NA,"","14:17","14:22",5,NA,NA,38.102802,121.584709,38.101879,121.581836,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","",NA," "," Garmin 6",4," "," ",NA,"true","Mudsucker","MA;ED;GU;AM","Webb Tract Island and Berms","04/12/2023","WTIB-CH-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",58,15.6,10.95,154,7.8,11.3,0.38,0.78,13.2," 1=absent",1," Outside",NA," false"," ",2023-04-12,2023,4,"2023-04-12 14:17","Spring"
"370",7908,13198,"PPG24-WTIB-12APR2023","true","MI","PPG",""," "," "," Channel edge",0.9,NA,NA,NA,"","13:59","",NA,NA,0.9,38.102673,121.584772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 1",40,40,0,0,0,20,NA,NA," false"," "," ","","",NA," "," Garmin 6",4," "," ",NA,"true","Mudsucker","MA;ED;GU;AM","Webb Tract Island and Berms","04/12/2023","WTIB-CH-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",58,15.6,10.95,154,7.8,11.3,0.38,0.78,13.2," 1=absent",1," Outside",NA," false"," ",2023-04-12,2023,4,"2023-04-12 13:59","Spring"
"371",7909,13195,"NT12-LIBE-08MAY2023","true","Trawl","NT",""," "," 2= against flow"," Channel",1.6,NA,NA,NA,"","09:37","09:42",5,NA,NA,38.281562,121.692209,38.284021,121.691355,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","3",5," "," Garmin 5",2," "," ",NA,"true","Mudsucker","DC;ED;DD;AM;GN","Liberty Island","05/08/2023","LIBE_UNK","4=rain","1=wind 1-3 mph; scaley ripples"," SE"," 2=ebb",126,15.4,9.51,317,8.1,3.8,0.96,0.51,9.5," 1=absent",2," Inside",NA," false"," DC guest boat op. ",2023-05-08,2023,5,"2023-05-08 09:37","Spring"
"372",7909,13193,"ZOOP12-LIBE-08MAY2023","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.6,NA,NA,NA,"","09:37","09:42",5,NA,NA,38.281562,121.692209,38.284021,121.691355,31508,192664,200479,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","4",9," "," Garmin 5",2," "," ",NA,"true","Mudsucker","DC;ED;DD;AM;GN","Liberty Island","05/08/2023","LIBE_UNK","4=rain","1=wind 1-3 mph; scaley ripples"," SE"," 2=ebb",126,15.4,9.51,317,8.1,3.8,0.96,0.51,9.5," 1=absent",2," Inside",NA," false"," DC guest boat op. ",2023-05-08,2023,5,"2023-05-08 09:37","Spring"
"373",7909,13191,"MAC12-LIBE-08MAY2023","true","Trawl","MAC",""," "," 2= against flow"," Channel",1.6,NA,NA,NA,"","09:55","10:05",10,NA,NA,38.28405,121.691107,38.289599,121.690537,31511,895127,917348,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","5",5," "," Garmin 5",2," "," redoing mac; cod end full with veg.",NA,"true","Mudsucker","DC;ED;DD;AM;GN","Liberty Island","05/08/2023","LIBE_UNK","4=rain","1=wind 1-3 mph; scaley ripples"," SE"," 2=ebb",126,15.4,9.51,317,8.1,3.8,0.96,0.51,9.5," 1=absent",2," Inside",NA," false"," DC guest boat op. ",2023-05-08,2023,5,"2023-05-08 09:55","Spring"
"374",7909,13196,"EAV12-LIBE-08MAY2023","true","MI","EAV",""," "," "," Channel edge",1.6,NA,NA,NA,"","09:19","",NA,NA,0.8,38.281474,121.692306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 3",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," ~60 stems sampled",NA,"true","Mudsucker","DC;ED;DD;AM;GN","Liberty Island","05/08/2023","LIBE_UNK","4=rain","1=wind 1-3 mph; scaley ripples"," SE"," 2=ebb",126,15.4,9.51,317,8.1,3.8,0.96,0.51,9.5," 1=absent",2," Inside",NA," false"," DC guest boat op. ",2023-05-08,2023,5,"2023-05-08 09:19","Spring"
