"","SampleID_key","CommonName","FishLength","PlusCount","TotalCatch","FishLengthComments","EntryOrder"
"2967",12169,"Killifish spp.",33,0,30,"",27056
"2968",12120,"Killifish spp.",32,57,87,"",26418
"2969",12120,"Killifish spp.",31,57,87,"",26434
"2970",12146,"Killifish spp.",42,0,14,"",26748
"2971",12160,"Killifish spp.",25,246,276,"",26865
"2972",12160,"Killifish spp.",20,246,276,"",26866
"2973",12146,"Killifish spp.",29,0,14,"",26747
"2974",12175,"Killifish spp.",25,0,14,"",27289
"2975",12129,"Killifish spp.",33,0,16,"",26609
"2976",12129,"Killifish spp.",32,0,16,"",26610
"2977",12160,"Killifish spp.",28,246,276,"",26887
"2978",12219,"Killifish spp.",31,0,7,"",27745
"2979",12123,"Killifish spp.",24,0,5,"",26533
"2980",12169,"Killifish spp.",31,0,30,"",27060
"2981",12160,"Killifish spp.",25,246,276,"",26891
"2982",12160,"Killifish spp.",26,246,276,"",26892
"2983",12123,"Killifish spp.",28,0,5,"",26532
"2984",12160,"Killifish spp.",24,246,276,"",26878
"2985",12212,"Killifish spp.",15,0,1,"",27566
"2986",12160,"Killifish spp.",26,246,276,"",26867
"2987",12160,"Killifish spp.",27,246,276,"",26868
"2988",12160,"Killifish spp.",30,246,276,"",26869
"2989",12160,"Killifish spp.",23,246,276,"",26870
"2990",12160,"Killifish spp.",25,246,276,"",26884
"2991",12160,"Killifish spp.",26,246,276,"",26872
"2992",12160,"Killifish spp.",35,246,276,"",26873
"2993",12160,"Killifish spp.",49,246,276,"",26874
"2994",12160,"Killifish spp.",29,246,276,"",26875
"2995",12160,"Killifish spp.",35,246,276,"",26876
"2996",12160,"Killifish spp.",26,246,276,"",26877
"2997",12160,"Killifish spp.",31,246,276,"",26882
"2998",12160,"Killifish spp.",32,246,276,"",26883
"2999",12160,"Killifish spp.",27,246,276,"",26880
"3000",12160,"Killifish spp.",29,246,276,"",26881
"3001",12120,"Killifish spp.",31,57,87,"",26429
"3002",12175,"Killifish spp.",19,0,14,"",27277
"3003",12163,"Killifish spp.",30,0,5,"",26968
"3004",12120,"Killifish spp.",28,57,87,"",26423
"3005",12175,"Killifish spp.",30,0,14,"",27287
"3006",12120,"Killifish spp.",35,57,87,"",26421
"3007",12161,"Killifish spp.",32,2,5,"",26928
"3008",12161,"Killifish spp.",20,2,5,"",26929
"3009",12129,"Killifish spp.",29,0,16,"",26614
"3010",12120,"Killifish spp.",31,57,87,"",26425
"3011",12120,"Killifish spp.",28,57,87,"",26426
"3012",12219,"Killifish spp.",20,0,7,"",27749
"3013",12160,"Killifish spp.",30,246,276,"",26871
"3014",12160,"Killifish spp.",30,246,276,"",26888
"3015",12120,"Killifish spp.",32,57,87,"",26435
"3016",12175,"Killifish spp.",19,0,14,"",27278
"3017",12123,"Killifish spp.",29,0,5,"",26530
"3018",12123,"Killifish spp.",29,0,5,"",26531
"3019",12175,"Killifish spp.",24,0,14,"GIVEN 30 BUT NO LETTER TO ASSOCIATE WITH CODE",27279
"3020",12175,"Killifish spp.",29,0,14,"",27285
"3021",12175,"Killifish spp.",28,0,14,"GIVEN 30 BUT NO LETTER TO ASSOCIATE WITH CODE",27276
