"","VisitNo","SampleID_key","SampleID_frp","QAQC.x","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData.x","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","QAQC.y","Boat","Crew","Location","Visit.Date","Station","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData.y","SiteComments","Visit.Date2","year","month","DateTime","Season"
"256",8041,13441,"LAMOPE01-STAI-27APR2023","true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",3.7,NA,NA,NA,"","09:01","",NA,NA,NA,38.32204,121.685086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," gps 5; accuracy 3m. depth from handheld. Code 2: depth","true","Mudsucker","AC;DC;ED;GU","Stairsteps-Liberty Cut","04/27/2023","STAI-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NA"," 4=flood",105,19.9,6.45,698,9.9,5.1,0.12,0.74,17," 1=absent",2," Inside",NA," false"," guest: Brian Armstrong and Anthony Elias-Linarez. Depth from handheld; code 2 due to depth",2023-04-27,2023,4,"2023-04-27 09:01","Spring"
"257",8042,13442,"LAMOPE02-STAI-27APR2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.7,NA,NA,NA,"","09:23","",NA,NA,NA,38.329154,121.678457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," gps 5; accuracy 3m. depth from handheld","true","Mudsucker","AC;DC;ED;GU","Stairsteps-Liberty Cut","04/27/2023","STAI-M","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NA"," 4=flood",102,20.4,6.58,717,9.8,5.1,0.13,0.89,17," 1=absent",2," Inside",NA," false"," Guests: Brian Armstrong and Anthony Elias-Linarez",2023-04-27,2023,4,"2023-04-27 09:23","Spring"
"258",8043,13445,"LAMOPE03-STAI-27APR2023","true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",3.7,NA,NA,NA,"","09:41","",NA,NA,NA,38.33593,121.667991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," gps 5; accuracy 3m. depth from handheld. Code 2: depth","true","Mudsucker","AC;DC;ED;GU","Stairsteps-Liberty Cut","04/27/2023","STAI-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NA"," 4=flood",54,21.5,6.74,739,10.2,10.7,0.19,1.28,15.6," 1=absent",2," Inside",NA," false"," Guests: Brian Armstrong and Anthony Elias-Linarez",2023-04-27,2023,4,"2023-04-27 09:41","Spring"
"259",8044,13447,"OTTTRA01-BROA-13JUN2023","true","Trawl","OTTTRA",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",4.2,NA,16,NA,"","07:33","07:43",10,NA,NA,38.037301,121.843056,38.043599,121.845921,31510,2607,23670,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," ","1.Boat","1",NA," 0%"," Garmin 6",6," "," Large amount of peat in net; but not in cod end. Seine code 2","true","Kvichak","AC;ED;SH;SS","Broad Slough","06/13/2023","BROA-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",68,19.3,8.56,112,7.6,10.3,0.2,0.45,9.2," 1=absent",2," Inside",NA," false"," ",2023-06-13,2023,6,"2023-06-13 07:33","Summer"
"260",8045,13446,"CAST01-FLYW-27APR2023","true","Cast","CAST",""," "," "," ",NA,NA,NA,NA,"ED","14:05","",NA,38,NA,38.361107,121.643018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," GPS 5 accuracy 2m. percent open: avg of all. actual: 80%; 30%; 40%; 10%; 30%. Paired? Y","true","Mudsucker","AC;DC;ED;GU","Flyway Farms","04/27/2023","FLYW-CH-ENTRANCE","1=0-33% clouds","0=Calm; glassy"," NW"," 2=ebb",64,23,8.11,759,8.6,7.5,0.25,1.78,1703," 1=absent",2," Inside",NA," true"," Guests: Brian Armstrong and Anthony Elias-Linarez. PH sensor acting up this whole day. FDOM wrong",2023-04-27,2023,4,"2023-04-27 14:05","Spring"
"261",8046,13448,"OTTTRA02-BROA-13JUN2023","true","Trawl","OTTTRA",""," 1. No twists; snags; or tears"," 2= against flow"," ",5.8,NA,28,NA,"","08:18","08:29",10,NA,NA,38.0466,121.843201,38.041959,121.840408,31510,25175,58323,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 1-33%"," Garmin 6",7," "," FRP23-021: UNID; FRP23-551: SAV. Seine code 1","true","Kvichak","AC;ED;SH;SS","Broad Slough","06/13/2023","BROA-EXT","1=0-33% clouds","3= wind 8-12 mph; large wavelets"," W"," 4=flood",58,19.3,8.58,111,7.6,9.4,0.17,0.47,9.3," 1=absent",2," Inside",NA," false"," Brought back SAV sample.",2023-06-13,2023,6,"2023-06-13 08:18","Summer"
"262",8047,13449,"BEASEI01-BRAD-09MAY2023","true","Seine","BEASEI",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.5,NA,15,15,"","08:50","",NA,NA,NA,38.189129,121.920662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","2",NA," 1-33%"," ",NA," "," gps 5; accuracy 2m. not paired.","true","Airboat","AC;ED;SH;AM","Bradmoor Island","05/09/2023","BRAD-SS","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,17,7.78,839,7.8,30.8,0.47,1.98,21.8," 1=absent",2," Inside",NA," false"," ",2023-05-09,2023,5,"2023-05-09 08:50","Spring"
"263",8048,13450,"OTTTRA03-BROA-13JUN2023","true","Trawl","OTTTRA",""," 1. No twists; snags; or tears"," 2= against flow"," ",3.6,NA,12,NA,"","08:53","09:03",10,NA,NA,38.040173,121.838092,38.034923,121.836288,31510,58339,87480,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 1-33%"," Garmin 6",6," "," 3 HARMUD found on deck probably from previous sample. Same veg as last trawl. Seine code 1","true","Kvichak","AC;ED;SH;SS","Broad Slough","06/13/2023","BROA-EXT","1=0-33% clouds","3= wind 8-12 mph; large wavelets"," W"," 4=flood",78,19.2,8.67,108,7.6,8.3,0.16,0.38,8.9," 1=absent",2," Inside",NA," false"," ",2023-06-13,2023,6,"2023-06-13 08:53","Summer"
"264",8049,13451,"OTTTRA04-BROW-13JUN2023","true","Trawl","OTTTRA",""," 1. No twists; snags; or tears"," 2= against flow"," ",3.2,NA,12,NA,"","10:13","10:21",8,NA,NA,38.03911,121.85898,38.03959,121.864,31510,87505,111768,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 1-33%"," ",NA," "," GPS from phone; trawl ended at 8 minutes. Seine code 1","true","Kvichak","AC;ED;SH;SS","Browns Island","06/13/2023","BROW-CH-MAIN","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",68,18.8,5.37,503,7,9,0.25,1.04,21.4," 1=absent",2," Inside",NA," false"," ",2023-06-13,2023,6,"2023-06-13 10:13","Summer"
"265",8050,13452,"OTTTRA05-BROW-13JUN2023","true","Trawl","OTTTRA",""," 3. Complete twist; snag; or large tear"," 2= against flow"," ",3.1,NA,12,NA,"","10:39","10:40",1,NA,NA,38.03952,121.86522,38.03955,121.86529,31510,111767,113065,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 0%"," ",NA," "," GPS from phone. Trawl only lasted about 1 minute. Seine code 3","true","Kvichak","AC;ED;SH;SS","Browns Island","06/13/2023","BROW-CH-MAIN","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",53,18.9,6.3,362,7.1,10.5,0.23,0.87,17," 1=absent",2," Inside",NA," false"," ",2023-06-13,2023,6,"2023-06-13 10:39","Summer"
"266",8051,13454,"OTTTRA06-BROW-13JUN2023","true","Trawl","OTTTRA",""," 1. No twists; snags; or tears"," 2= against flow"," ",3,NA,12,NA,"","10:39","11:05",5,NA,NA,38.03952,121.86522,38.04179,121.86998,31510,113064,129788,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 0%"," ",NA," "," GPS from phone. Trawl lasted 5 minutes. Seine code 1","true","Kvichak","AC;ED;SH;SS","Browns Island","06/13/2023","BROW-CH-MAIN","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",45,18.6,8.07,190,7.3,13.6,0.27,0.68,10.6," 1=absent",2," Inside",NA," false"," ",2023-06-13,2023,6,"2023-06-13 10:39","Summer"
"267",8053,13455,"OTTTRA07-BROW-13JUN2023","true","Trawl","OTTTRA",""," 1. No twists; snags; or tears"," 2= against flow"," ",4.2,NA,12,NA,"","11:18","11:20",2,NA,NA,38.04179,121.86998,38.04231,121.869,31510,129781,136227,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 1-33%"," ",NA," "," GPS from phone. Trawl lasted 2.5 minutes. Cod end was almost 100% filled with mud and peat. Seine code 1","true","Kvichak","AC;ED;SH;SS","Browns Island","06/13/2023","BROW-CH-MAIN","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",46,18.8,9,126,7.7,12.9,0.23,0.64,7.8," 1=absent",2," Inside",NA," false"," ",2023-06-13,2023,6,"2023-06-13 11:18","Summer"
"268",8054,13456,"OTTTRA08-WINT-13JUN2023","true","Trawl","OTTTRA",""," 3. Complete twist; snag; or large tear"," 2= against flow"," ",2,NA,NA,NA,"","12:25","12:30",5,NA,NA,38.03986,121.84525,38.04239,121.84603,31510,136283,150343,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 67-100%"," ",NA," "," GPS from phone. Cod end 90% full; but the rest of the net fairly full of veg and may have blocked fish from entering. Seine code 3","true","Kvichak","AC;ED;SH;SS","Winter Island","06/13/2023","WINT-CH-E","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 1=high slack",60,19.5,8.84,116,7.7,8.3,0.2,0.51,8.6," 1=absent",2," Inside",NA," false"," ",2023-06-13,2023,6,"2023-06-13 12:25","Summer"
"269",8055,13457,"OTTTRA01-HONK-14JUN2023","true","Trawl","OTTTRA",""," 1. No twists; snags; or tears"," 2= against flow"," ",5.6,NA,16,NA,"","07:57","08:07",10,NA,NA,38.069678,121.911674,38.064253,121.910689,31510,165617,199305,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 1-33%"," Garmin 5",5," "," Seine code 1","true","Kvichak","AC;ED;SH;AM","Honker-Spoonbill","06/14/2023","HONK-SPOON","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",38,18.2,8.57,180,7.6,21.6,0.33,0.92,10.6," 1=absent",2," Inside",NA," false"," ",2023-06-14,2023,6,"2023-06-14 07:57","Summer"
"270",8056,13458,"BEASEI02-BRAD-09MAY2023","true","Seine","BEASEI",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.8,NA,15,15,"","10:05","",NA,NA,NA,38.186072,121.921442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","2",NA," 1-33%"," ",NA," "," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","true","Airboat","AC;ED;SH;AM","Bradmoor Island","05/09/2023","BRAD-W","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,17.6,8.19,1027,7.4,21.7,0.29,1.42,28.1," 1=absent",2," Inside",NA," false"," ",2023-05-09,2023,5,"2023-05-09 10:05","Spring"
"271",8057,13459,"BEASEI03-BRAD-09MAY2023","true","Seine","BEASEI",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.7,NA,15,15,"","11:21","",NA,NA,NA,38.193325,121.9182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","2",NA," 1-33%"," ",NA," "," gps 5; accuracy 2m. not paired","true","Airboat","AC;ED;SH;AM","Bradmoor Island","05/09/2023","BRAD-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,16.9,7.76,1056,7.2,61.4,0.73,2.98,24.5," 1=absent",2," Inside",NA," false"," ",2023-05-09,2023,5,"2023-05-09 11:21","Spring"
"272",8058,13460,"OTTTRA02-CHIP-14JUN2023","true","Trawl","OTTTRA",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",1.2,NA,6,NA,"","08:31","08:40",8.5,NA,NA,38.063456,121.910817,38.069166,121.912914,31510,199366,222662,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 1-33%"," Garmin 5",5," "," 8.5 minutes. Code 2: Caught T-post; 1–2-foot hole ripped in net; repaired in field. Seine code 2","true","Kvichak","AC;ED;SH;AM","Chipps Island","06/14/2023","CHIP-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",46,17.8,6.48,203,7.1,16.9,0.22,0.56,10.6," 1=absent",2," Inside",NA," false"," ",2023-06-14,2023,6,"2023-06-14 08:31","Summer"
"273",8059,13461,"OTTTRA03-CHIP-14JUN2023","true","Trawl","OTTTRA",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.3,NA,6,NA,"","09:37","09:45",7,NA,NA,38.069349,121.912911,38.070789,121.915543,31510,222664,242244,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 67-100%"," Garmin 5",5," "," 7 mins 10 secs. +1 STRBAS dropped. Seine code 1","true","Kvichak","AC;ED;SH;AM","Chipps Island","06/14/2023","CHIP-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",39,18,6.94,186,7.2,18.2,0.27,0.59,9.6," 1=absent",2," Inside",NA," false"," ",2023-06-14,2023,6,"2023-06-14 09:37","Summer"
"274",8060,13462,"BEASEI04-ARNO-09MAY2023","true","Seine","BEASEI",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.3,NA,15,15,"","12:22","",NA,NA,NA,38.175929,121.903898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","2",NA," 0%"," ",NA," "," gps 5; accuracy 2m. not paired.","true","Airboat","AC;ED;SH;AM","Arnold Slough","05/09/2023","ARNO-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,23.3,13.2,1093,8.1,251.8,1.03,428.4,27.2," 1=absent",2," Inside",NA," true"," YSI off; taken in shallow turbid water",2023-05-09,2023,5,"2023-05-09 12:22","Spring"
"275",8061,13463,"OTTTRA04-HONK-14JUN2023","true","Trawl","OTTTRA",""," 1. No twists; snags; or tears"," 2= against flow"," ",6.1,NA,20,NA,"","10:21","10:31",10,NA,NA,38.061908,121.908939,38.064806,121.910905,31510,242453,269812,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 1-33%"," Garmin 5",3," "," Seine code 1","true","Kvichak","AC;ED;SH;AM","Honker-Spoonbill","06/14/2023","HONK-SPOON","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," W"," 4=flood",40,18.4,8.65,260,7.6,16.9,0.55,2.26,11.1," 1=absent",2," Inside",NA," false"," Only sampling spoonbill because of wind. water quality close to outflow from island being pumped out.",2023-06-14,2023,6,"2023-06-14 10:21","Summer"
"276",8062,13464,"OTTTRA05-WINT-14JUN2023","true","Trawl","OTTTRA",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",1,NA,4,NA,"","11:14","11:16",2.5,NA,NA,38.043134,121.848976,38.044155,121.84959,31510,269814,274924,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 67-100%"," Garmin 5",6," "," 2.5-minute trawl because of veg. Seine code 2 : cod end 100% full; but not over 100%.","true","Kvichak","AC;ED;SH;AM","Winter Island","06/14/2023","WINT-UNK","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," W"," 4=flood",40,19.4,5.42,316,6.9,9.7,0.19,0.72,19.5," 1=absent",2," Inside",NA," false"," ",2023-06-14,2023,6,"2023-06-14 11:14","Summer"
"277",8063,13465,"LAMOPE01-PEYT-03MAY2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.8,NA,NA,NA,"","10:58","",NA,NA,NA,38.217251,122.030953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," depth from handheld. gps 5. accuracy 2m. not paired.","true","Mudsucker","DMC;ED;AM","Peytonia-Suisun","05/03/2023","PEYT-SUIS","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",29,15.9,6.59,2253,7.7,38.3,0.98,1.86,53.5," 1=absent",1," Inside",NA," false"," ",2023-05-03,2023,5,"2023-05-03 10:58","Spring"
"278",8064,13477,"OTTTRA01-GRIZ-15JUN2023","true","Trawl","OTTTRA",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.3,NA,6,NA,"","07:48","07:58",10,NA,NA,38.118666,122.015346,38.123997,122.00961,31510,276251,307432,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 0%"," Garmin 5",7," "," Seine code 1","true","Kvichak","AC;ED;SH;AM","Grizzly Bay","06/15/2023","GRIZ-UNK","1=0-33% clouds","3= wind 8-12 mph; large wavelets"," W"," 2=ebb",14,17.9,9,193,7.9,137.7,0.71,1.31,4.3," 1=absent",2," Inside",NA," false"," ",2023-06-15,2023,6,"2023-06-15 07:48","Summer"
"279",8065,13466,"LAMOPE02-PEYT-03MAY2023","true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",4.8,NA,NA,NA,"","11:21","",NA,NA,NA,38.223489,122.032807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," gps 5; accuracy 2m. not paired. depth from handheld. code 2 - depth","true","Mudsucker","DC;ED;AM","Peytonia-Suisun","05/03/2023","PEYT-SUIS","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",27,16,6.69,2240,7.7,34.8,1.05,1.88,53.9," 1=absent",1," Inside",NA," false"," ",2023-05-03,2023,5,"2023-05-03 11:21","Spring"
"280",8066,13467,"LAMOPE03-PEYT-03MAY2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.4,NA,NA,NA,"","11:34","",NA,NA,NA,38.226807,122.035614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," gps 5; accuracy 3m. not paired. depth from handheld","true","Mudsucker","DMC;ED;AM","Peytonia-Suisun","05/03/2023","PEYT-PEYT","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",23,16,6.94,2263,7.7,41.3,1.06,2.03,52.9," 1=absent",1," Inside",NA," false"," ",2023-05-03,2023,5,"2023-05-03 11:34","Spring"
"281",8067,13468,"CAST01-WING-03MAY2023","true","Cast","CAST",""," "," "," ",0.8,NA,NA,NA,"ED","12:00","",NA,73,NA,38.224422,122.037579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," gps 5; accuracy 2m. not paired. percent open avg. actual: 80%; 80%; 70%; 80%; 60%; 70% depth from handheld","true","Mudsucker","DMC;ED;AM","Wings Landing","05/03/2023","WING-BROOD","3=66-100% clouds","0=Calm; glassy"," NE"," 4=flood",20,16.1,6.7,2198,7.7,52.2,1.13,2.09,48," 1=absent",1," Inside",NA," false"," cast net only",2023-05-03,2023,5,"2023-05-03 12:00","Spring"
"282",8068,13469,"LAMOPE04-WING-03MAY2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,NA,NA,"","12:47","",NA,NA,NA,38.215288,122.03602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," depth from handheld. gps 5. not paired","true","Mudsucker","DMC;ED;AM","Wings Landing","05/03/2023","WING-TP-INT","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",23,16.4,7.12,2187,7.7,44.7,1.08,1.79,47.9," 1=absent",1," Inside",NA," false"," ",2023-05-03,2023,5,"2023-05-03 12:47","Spring"
"283",8069,13470,"LAMOPE05-WING-03MAY2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,NA,NA,"","13:00","",NA,NA,NA,38.215491,122.036826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," depth from handheld. gps 5; accuracy 2m. not paired","true","Mudsucker","DMC;ED;AM","Wings Landing","05/03/2023","WING-TP-INT","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",22,16.5,7.12,2180,7.7,44.9,1.06,1.8,47.9," 1=absent",1," Inside",NA," false"," ",2023-05-03,2023,5,"2023-05-03 13:00","Spring"
"284",8070,13471,"LAMOPE06-WING-03MAY2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1,NA,NA,NA,"","13:18","",NA,NA,NA,38.214504,122.037213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," depth from handheld. gps 5; accuracy 2m. not paired","true","Mudsucker","DMC;ED;AM","Wings Landing","05/03/2023","WING-TP-INT","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",24,16.7,7.24,2185,7.8,48.5,1.09,1.84,46.6," 1=absent",1," Inside",NA," false"," ",2023-05-03,2023,5,"2023-05-03 13:18","Spring"
"285",8071,13472,"LAMOPE07-ARNO-03MAY2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1,NA,NA,NA,"","14:40","",NA,NA,NA,38.178006,121.906103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," depth from handheld. gps 5. accuracy 2m. not paired.","true","Mudsucker","DMC;ED;AM","Arnold Slough","05/03/2023","ARNO-UNK","3=66-100% clouds","2= wind 4-7 mph; small wavelets"," NE"," 1=high slack",38,16.1,8.51,782,7.5,19.9,0.89,0.94,20.8," 1=absent",1," Inside",NA," false"," ",2023-05-03,2023,5,"2023-05-03 14:40","Spring"
"286",8072,13473,"LAMOPE08-ARNO-03MAY2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.1,NA,NA,NA,"","14:55","",NA,NA,NA,38.176362,121.901666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," depth from handheld. gps 5; accuracy 2m. not paired","true","Mudsucker","DMC;ED;AM","Arnold Slough","05/03/2023","ARNO-UNK","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 1=high slack",29,17.3,9.48,946,7.6,24.9,0.96,1.43,31.8," 1=absent",1," Inside",NA," false"," ",2023-05-03,2023,5,"2023-05-03 14:55","Spring"
"287",8073,13474,"LAMOPE09-ARNO-03MAY2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.2,NA,NA,NA,"","15:13","",NA,NA,NA,38.179867,121.905335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," depth from handheld. gps 5; accuracy 2m. not paired","true","Mudsucker","DMC;ED;AM","Arnold Slough","05/03/2023","ARNO-CH-N","3=66-100% clouds","2= wind 4-7 mph; small wavelets"," S"," 2=ebb",43,16.1,8.4,791,7.5,20,0.95,1,20.8," 1=absent",1," Inside",NA," false"," ",2023-05-03,2023,5,"2023-05-03 15:13","Spring"
"288",8074,13475,"LAMOPE10-NURS-03MAY2023","true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",5.3,NA,NA,NA,"","15:40","",NA,NA,NA,38.196565,121.913861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," depth from handheld. code 2 -depth. gps 5; accuracy 2m. not paired","true","Mudsucker","DMC;ED;AM","Nurse-Denverton","05/03/2023","NURS-EXT-BRAD-E","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," S"," 2=ebb",37,15.9,8.01,958,7.4,24.5,1.03,1.38,28.3," 1=absent",1," Inside",NA," false"," ",2023-05-03,2023,5,"2023-05-03 15:40","Spring"
"289",8075,13476,"LAMOPE11-NURS-03MAY2023","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.2,NA,NA,NA,"","15:53","",NA,NA,NA,38.192704,121.912174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," depth from handheld. gps 5; accuracy 2m. not paired","true","Mudsucker","DMC;ED;AM","Nurse-Denverton","05/03/2023","NURS-EXT-BRAD-E","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," S"," 2=ebb",31,16.1,8.16,992,7.4,23.1,1.09,1.67,30.4," 1=absent",1," Inside",NA," false"," ",2023-05-03,2023,5,"2023-05-03 15:53","Spring"
