EventID,StationCode,Datetime,SampleDate,WaterTemp,SpecificConductance,Conductivity,Turbidity,DO,pH,Secchi,Tide,WeatherCode,VegetationRank,SubstrateCode,HabitatType,MicrocystisRank,MethodCode,GearCode,GearConditionCode,SampleAltered,FieldComments,Flag_WQ,Comment_WQ,Duplicated
2407,PCS,3/27/2006 12:46,3/27/2006,14.3,NA,161,NA,NA,NA,0.22,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2413,PCS,3/29/2006 12:41,3/29/2006,12.5,NA,133,NA,NA,NA,0.15,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,1,NA,White Sturgeon tag# 8127F,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2414,PCS,3/30/2006 9:08,3/30/2006,11.6,NA,137,NA,NA,NA,0.25,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2417,PCS,4/3/2006 11:18,4/3/2006,11.6,NA,144,NA,NA,NA,0.25,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,1,NA,Trap approx 2/3 submerged after check.,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
961,PCS,5/8/2006 11:55,5/8/2006,21.9,NA,486,NA,NA,NA,0.13,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
962,PCS,5/10/2006 11:00,5/10/2006,21.7,NA,501,NA,NA,NA,0.13,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
971,PCS,5/12/2006 10:16,5/12/2006,22.2,NA,528,NA,NA,NA,0.14,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
972,PCS,5/15/2006 9:38,5/15/2006,24.2,NA,473,NA,NA,NA,0.15,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,Trap 3/4 submerged before pull.,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
977,PCS,5/17/2006 12:49,5/17/2006,25.2,NA,531,NA,NA,NA,0.17,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
979,PCS,5/19/2006 8:55,5/19/2006,22.4,NA,544,NA,NA,NA,0.13,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,1,NA,"8WHC,1HCH,1SASU seen & escaped when repulled","1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
978,PCS,5/22/2006 14:15,5/22/2006,21.6,NA,538,NA,NA,NA,0.09,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,2,NA,Escape occuring as gaps open when trap is rolled,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2457,PCS,5/24/2006 13:07,5/24/2006,22.2,NA,450,NA,NA,NA,0.1,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2460,PCS,5/26/2006 9:45,5/26/2006,21.1,NA,400,NA,NA,NA,NA,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,1,NA,Secchi disc fell in tow drain.,"1,1,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
2464,PCS,5/30/2006 11:26,5/30/2006,21.8,NA,544,NA,NA,NA,NA,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,New secchi disc being made today.,"1,1,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
2468,PCS,6/2/2006 11:55,6/2/2006,24.2,NA,601,NA,NA,NA,0.09,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,Trap pulled for the season!,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2488,PCS,10/26/2006 10:40,10/26/2006,14.6,NA,583,NA,NA,NA,0.15,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,Salmon!,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2489,PCS,10/27/2006 9:35,10/27/2006,14.2,NA,496,NA,NA,NA,0.22,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2511,PCS,10/30/2006 9:15,10/30/2006,14,NA,408,NA,NA,NA,0.19,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2512,PCS,11/1/2006 9:20,11/1/2006,13.5,NA,400,NA,NA,NA,0.21,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2513,PCS,11/3/2006 9:20,11/3/2006,14.4,NA,401,NA,NA,NA,0.18,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2514,PCS,11/6/2006 9:30,11/6/2006,15.1,NA,407,NA,NA,NA,0.24,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2515,PCS,11/8/2006 9:40,11/8/2006,15.9,NA,405,NA,NA,NA,0.17,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2516,PCS,11/9/2006 9:15,11/9/2006,15.3,NA,416,NA,NA,NA,0.22,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,chna tagged code-1786 ad fin intact,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2517,PCS,11/13/2006 9:45,11/13/2006,13.1,NA,641,NA,NA,NA,0.13,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2490,PCS,11/15/2006 10:55,11/15/2006,12.7,NA,673,NA,NA,NA,0.4,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,Tagged adult chinook Tag#1787,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2491,PCS,11/17/2006 10:30,11/17/2006,13.5,NA,692,NA,NA,NA,0.13,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2492,PCS,11/20/2006 9:45,11/20/2006,14.3,NA,695,NA,NA,NA,0.39,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2493,PCS,11/22/2006 9:40,11/22/2006,13.4,NA,711,NA,NA,NA,0.4,NA,FOG,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2494,PCS,11/27/2006 9:30,11/27/2006,10.6,NA,774,NA,NA,NA,0.14,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2495,PCS,11/29/2006 9:25,11/29/2006,8.6,NA,781,NA,NA,NA,0.13,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2496,PCS,12/1/2006 9:30,12/1/2006,7.4,NA,494,NA,NA,NA,0.12,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2497,PCS,12/4/2006 9:40,12/4/2006,7,NA,453,NA,NA,NA,0.35,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2498,PCS,12/6/2006 9:30,12/6/2006,7.7,NA,466,NA,NA,NA,0.24,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2499,PCS,12/8/2006 9:30,12/8/2006,8.1,NA,489,NA,NA,NA,0.27,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,2,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2501,PCS,12/11/2006 9:50,12/11/2006,9.6,NA,522,NA,NA,NA,0.22,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2502,PCS,12/13/2006 10:15,12/13/2006,10.6,NA,501,NA,NA,NA,0.23,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2503,PCS,12/15/2006 11:15,12/15/2006,12.1,NA,473,NA,NA,NA,0.19,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2504,PCS,12/18/2006 9:30,12/18/2006,8.6,NA,491,NA,NA,NA,0.22,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2505,PCS,12/20/2006 9:15,12/20/2006,6.4,NA,522,NA,NA,NA,0.25,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2506,PCS,12/22/2006 9:30,12/22/2006,6.5,NA,494,NA,NA,NA,0.26,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,STB lgth. 587 tagged  Stockton-952052488 DFG,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2508,PCS,1/3/2007 9:15,1/3/2007,6.7,NA,512,NA,NA,NA,0.22,NA,FOG,NA,NA,NA,NA,FKTR,FKTR,2,NA,Door was partially off,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2518,PCS,1/5/2007 9:15,1/5/2007,7.4,NA,514,NA,NA,NA,0.11,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2519,PCS,1/8/2007 11:30,1/8/2007,7.6,NA,530,NA,NA,NA,0.24,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2520,PCS,1/10/2007 11:20,1/10/2007,7.2,NA,575,NA,NA,NA,0.27,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2525,PCS,1/12/2007 11:35,1/12/2007,6.4,NA,518,NA,NA,NA,0.2,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2526,PCS,1/17/2007 13:25,1/17/2007,5,NA,534,NA,NA,NA,0.28,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"3,1,NA,NA,NA,NA,1","WaterTemp,NA,NA,NA,NA,NA,NA",not duplicated
2529,PCS,1/19/2007 11:50,1/19/2007,5.6,NA,531,NA,NA,NA,0.3,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2530,PCS,1/19/2007 15:45,1/19/2007,NA,NA,NA,NA,NA,NA,NA,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
2531,PCS,1/22/2007 11:20,1/22/2007,6.3,NA,531,NA,NA,NA,0.2,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2534,PCS,1/24/2007 11:15,1/24/2007,6.8,NA,519,NA,NA,NA,0.12,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2536,PCS,1/25/2007 10:15,1/25/2007,6.7,NA,514,NA,NA,NA,0.19,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2538,PCS,1/29/2007 12:55,1/29/2007,9.5,NA,542,NA,NA,NA,0.19,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2541,PCS,1/31/2007 11:00,1/31/2007,9,NA,579,NA,NA,NA,0.23,NA,FOG,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2543,PCS,2/2/2007 11:00,2/2/2007,9.1,NA,496,NA,NA,NA,0.15,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2544,PCS,2/5/2007 11:25,2/5/2007,10.2,NA,555,NA,NA,NA,0.19,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2548,PCS,2/7/2007 10:35,2/7/2007,10.9,NA,570,NA,NA,NA,0.2,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2549,PCS,2/9/2007 10:45,2/9/2007,11.8,NA,620,NA,NA,NA,0.22,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2552,PCS,2/14/2007 9:00,2/14/2007,12.1,NA,501,NA,NA,NA,0.11,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2553,PCS,2/16/2007 9:15,2/16/2007,13,NA,563,NA,NA,NA,0.12,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2556,PCS,2/21/2007 9:25,2/21/2007,12.2,NA,694,NA,NA,NA,0.24,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2558,PCS,2/23/2007 11:00,2/23/2007,12,NA,745,NA,NA,NA,0.21,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2559,PCS,2/26/2007 9:40,2/26/2007,11.1,NA,790,NA,NA,NA,0.2,NA,RAN,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2564,PCS,2/28/2007 12:30,2/28/2007,11,NA,760,NA,NA,NA,0.18,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2565,PCS,3/3/2007 12:00,3/3/2007,13.2,NA,706,NA,NA,NA,0.17,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2566,PCS,3/5/2007 12:30,3/5/2007,14.5,NA,763,NA,NA,NA,0.19,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2571,PCS,3/7/2007 11:00,3/7/2007,15.6,NA,821,NA,NA,NA,0.18,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2572,PCS,3/9/2007 10:55,3/9/2007,15.3,NA,860,NA,NA,NA,0.26,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2575,PCS,3/12/2007 13:50,3/12/2007,18.6,NA,909,NA,NA,NA,0.19,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2576,PCS,3/14/2007 12:30,3/14/2007,19.6,NA,927,NA,NA,NA,0.24,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2577,PCS,3/16/2007 11:00,3/16/2007,19.7,NA,931,NA,NA,NA,0.23,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2583,PCS,3/19/2007 12:30,3/19/2007,20.6,NA,841,NA,NA,NA,0.25,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2585,PCS,3/21/2007 10:30,3/21/2007,17.6,NA,863,NA,NA,NA,0.23,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2587,PCS,3/23/2007 10:40,3/23/2007,17,NA,821,NA,NA,NA,0.21,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2592,PCS,3/26/2007 10:30,3/26/2007,17.6,NA,744,NA,NA,NA,0.22,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2593,PCS,3/28/2007 11:40,3/28/2007,15.4,NA,724,NA,NA,NA,0.21,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2594,PCS,3/30/2007 12:30,3/30/2007,17.1,NA,688,NA,NA,NA,0.28,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2595,PCS,4/2/2007 12:00,4/2/2007,18,NA,676,NA,NA,NA,0.2,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
6725,PCS,4/4/2007 10:05,4/4/2007,17.5,NA,736,NA,NA,NA,0.33,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2602,PCS,4/6/2007 10:15,4/6/2007,18.1,NA,712,NA,NA,NA,0.23,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2603,PCS,4/9/2007 10:45,4/9/2007,18.7,NA,688,NA,NA,NA,0.27,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2610,PCS,4/11/2007 9:00,4/11/2007,18.2,NA,605,NA,NA,NA,0.21,NA,RAN,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2608,PCS,4/13/2007 11:45,4/13/2007,17.4,NA,574,NA,NA,NA,0.2,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2609,PCS,4/16/2007 11:40,4/16/2007,16.7,NA,518,NA,NA,NA,0.2,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2616,PCS,4/18/2007 10:38,4/18/2007,16.2,NA,504,NA,NA,NA,0.23,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2617,PCS,4/20/2007 10:15,4/20/2007,15.8,NA,467,NA,NA,NA,0.21,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2618,PCS,4/23/2007 12:30,4/23/2007,17.5,NA,427,NA,NA,NA,0.23,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2622,PCS,4/25/2007 10:18,4/25/2007,18,NA,493,NA,NA,NA,0.18,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2623,PCS,4/27/2007 11:15,4/27/2007,20.7,NA,542,NA,NA,NA,0.2,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2624,PCS,4/30/2007 10:45,4/30/2007,21.6,NA,465,NA,NA,NA,0.19,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2630,PCS,5/2/2007 11:15,5/2/2007,20.6,NA,470,NA,NA,NA,0.19,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2638,PCS,5/4/2007 10:40,5/4/2007,18.5,NA,536,NA,NA,NA,0.24,NA,CLD,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2639,PCS,5/7/2007 10:30,5/7/2007,20.2,NA,507,NA,NA,NA,0.17,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2640,PCS,5/9/2007 13:15,5/9/2007,23.7,NA,503,NA,NA,NA,0.22,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2641,PCS,5/11/2007 10:45,5/11/2007,21.4,NA,526,NA,NA,NA,0.2,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2634,PCS,5/14/2007 12:25,5/14/2007,22.7,NA,565,NA,NA,NA,0.18,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2635,PCS,5/16/2007 10:45,5/16/2007,20.5,NA,567,NA,NA,NA,0.25,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2650,PCS,5/18/2007 11:00,5/18/2007,21.2,NA,570,NA,NA,NA,0.2,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2651,PCS,5/21/2007 12:00,5/21/2007,21.8,NA,766,NA,NA,NA,0.24,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2652,PCS,5/23/2007 12:15,5/23/2007,20.6,NA,782,NA,NA,NA,0.2,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2653,PCS,5/25/2007 10:40,5/25/2007,22,NA,788,NA,NA,NA,0.28,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2654,PCS,5/29/2007 13:50,5/29/2007,24.3,NA,739,NA,NA,NA,0.16,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2655,PCS,5/30/2007 11:05,5/30/2007,21.5,NA,788,NA,NA,NA,0.16,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2663,PCS,6/1/2007 10:30,6/1/2007,21,NA,831,NA,NA,NA,0.17,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2664,PCS,6/11/2007 12:00,6/11/2007,NA,NA,NA,NA,NA,NA,NA,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
2665,PCS,6/13/2007 9:10,6/13/2007,23.2,NA,600,NA,NA,NA,0.18,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
2666,PCS,6/15/2007 9:25,6/15/2007,25.7,NA,570,NA,NA,NA,0.14,NA,CLR,NA,NA,NA,NA,FKTR,FKTR,1,NA,,"1,1,NA,NA,NA,NA,1","NA,NA,NA,NA,NA,NA,NA",not duplicated
